epoch,LossTrain/Training_loss,LossTrain/Training_loss_severity,LossTrain/Training_loss_delineation,LossVal/Validation_loss,LossVal/Validation_loss_severity,LossVal/Validation_loss_delineation,optimizer/Learning_rate,metrics/Burned_pixels_epoch,metrics_Delineation/IOU,metrics_Delineation/F1,metrics_Grading/F1,metrics_Grading/IOU
2,0.4371506869792938,0.08010627329349518,0.35704439878463745,0.5589092969894409,0.13009320199489594,0.4288163185119629,0.0003000000142492354,0.38620123267173767,0.5457020401954651,0.7060895562171936,0.06266850978136063,0.04250425472855568
4,0.34370729327201843,0.060401979833841324,0.283305287361145,0.2670350968837738,0.07678334414958954,0.19025181233882904,0.0003000000142492354,0.3991276025772095,0.7764838337898254,0.8741805553436279,0.09629816561937332,0.06763836741447449
6,0.340248703956604,0.0535428412258625,0.2867058515548706,0.20534349977970123,0.06025614216923714,0.1450873613357544,0.0003000000142492354,0.40370288491249084,0.829399824142456,0.9067453145980835,0.09124904870986938,0.06445858627557755
8,0.3239688277244568,0.04885254055261612,0.27511629462242126,0.3564092814922333,0.07860914617776871,0.2778001129627228,0.0003000000142492354,0.40264901518821716,0.6531644463539124,0.7901989817619324,0.09798947721719742,0.06834817677736282
10,0.28714627027511597,0.04483061656355858,0.24231566488742828,0.14398662745952606,0.042433299124240875,0.1015532836318016,0.0003000000142492354,0.40007561445236206,0.8667362928390503,0.9286113977432251,0.21012045443058014,0.15661175549030304
12,0.318180650472641,0.04284260421991348,0.2753380537033081,0.13782314956188202,0.028617145493626595,0.10920602828264236,0.0003000000142492354,0.39982497692108154,0.8585941791534424,0.9239178895950317,0.27727627754211426,0.23970980942249298
14,0.2506974935531616,0.03817135840654373,0.2125261276960373,0.209517240524292,0.04024048522114754,0.16927672922611237,0.0003000000142492354,0.40275976061820984,0.6978185772895813,0.8220178484916687,0.28071725368499756,0.23004107177257538
16,0.26545965671539307,0.03592674061655998,0.2295328974723816,0.17011137306690216,0.03548360988497734,0.13462774455547333,0.0003000000142492354,0.3953935205936432,0.7715953588485718,0.8710740804672241,0.2848457992076874,0.24268168210983276
18,0.27670663595199585,0.035710252821445465,0.2409963756799698,0.17491556704044342,0.03507658466696739,0.13983900845050812,0.0003000000142492354,0.3961635231971741,0.8109418749809265,0.895602285861969,0.2869076430797577,0.2486748844385147
20,0.26427125930786133,0.0317663699388504,0.23250487446784973,0.2482215315103531,0.0389179028570652,0.209303617477417,0.0003000000142492354,0.40269210934638977,0.6551557779312134,0.7916545271873474,0.25733545422554016,0.2232976257801056
