epoch,LossTrain/Training_loss,LossTrain/Training_rmse_loss_severity,LossTrain/Training_loss_delineation,LossVal/Validation_loss,LossVal/Validation_rmse_loss_severity,LossVal/Validation_loss_delineation,optimizer/Learning_rate,metrics/Burned_pixels_epoch,metrics_Delineation/IOU,metrics_Delineation/F1,metrics_Grading/F1,metrics_Grading/IOU
2,0.3133618235588074,0.2747868597507477,0.2332748919725418,0.7293561697006226,0.3912981152534485,0.5764670968055725,0.0003000000142492354,0.431130051612854,0.4664798378944397,0.6361899375915527,0.07863341271877289,0.04363264515995979
4,0.2822170555591583,0.2545645833015442,0.21346955001354218,0.4947611689567566,0.22697898745536804,0.4300338923931122,0.0003000000142492354,0.4136033058166504,0.5526918768882751,0.7119144201278687,0.32695960998535156,0.25559622049331665
6,0.25512754917144775,0.24691897630691528,0.19059047102928162,0.46000221371650696,0.2150459885597229,0.4027761220932007,0.0003000000142492354,0.4187769591808319,0.5637507438659668,0.7210238575935364,0.3477817177772522,0.27608147263526917
8,0.2727351784706116,0.26336315274238586,0.1991477906703949,0.4206683039665222,0.2116602212190628,0.3691626787185669,0.0003000000142492354,0.42878788709640503,0.6085090041160583,0.7566125392913818,0.3610079884529114,0.28595036268234253
10,0.21804913878440857,0.24350468814373016,0.15526600182056427,0.40287700295448303,0.2124367207288742,0.34556296467781067,0.0003000000142492354,0.4372844994068146,0.610264778137207,0.7579682469367981,0.36230626702308655,0.28531795740127563
12,0.2280096411705017,0.23889675736427307,0.16709040105342865,0.3968382775783539,0.1987425535917282,0.3473530411720276,0.0003000000142492354,0.4279237985610962,0.6082295775413513,0.7563964128494263,0.3612965941429138,0.29249200224876404
14,0.22933875024318695,0.2414305955171585,0.16690495610237122,0.42671242356300354,0.1936323195695877,0.37817516922950745,0.0003000000142492354,0.4145162105560303,0.5897790193557739,0.7419635653495789,0.3585069179534912,0.294006884098053
16,0.2248915582895279,0.24200576543807983,0.16181068122386932,0.42730045318603516,0.21229687333106995,0.37028202414512634,0.0003000000142492354,0.4399029314517975,0.5873409509658813,0.7400312423706055,0.3468388617038727,0.27638790011405945
18,0.2161519080400467,0.23359833657741547,0.15775659680366516,0.3512346148490906,0.19704380631446838,0.3028354048728943,0.0003000000142492354,0.4086746573448181,0.6371577978134155,0.7783706188201904,0.3800378441810608,0.2999780476093292
20,0.22407184541225433,0.24423302710056305,0.16086412966251373,0.3954046964645386,0.20486672222614288,0.3432167172431946,0.0003000000142492354,0.43285128474235535,0.5966819524765015,0.7474024295806885,0.3575148284435272,0.27721813321113586
22,0.2146986871957779,0.230024054646492,0.1577935367822647,0.39776062965393066,0.1987302154302597,0.3453502655029297,0.0003000000142492354,0.4136653542518616,0.6062828302383423,0.7548892498016357,0.3396203815937042,0.2685053050518036
24,0.18576456606388092,0.2228761911392212,0.1327098160982132,0.41150346398353577,0.1945413500070572,0.36073482036590576,2.9999999242136255e-05,0.4340077340602875,0.6071712374687195,0.755577564239502,0.36492258310317993,0.3011530339717865
26,0.20285746455192566,0.23369759321212769,0.14498282968997955,0.40438973903656006,0.1923760026693344,0.35477766394615173,2.9999999242136255e-05,0.43275222182273865,0.6067180633544922,0.7552264928817749,0.3629620671272278,0.2989158034324646
28,0.20151911675930023,0.22438198328018188,0.14759951829910278,0.39326438307762146,0.19127872586250305,0.3444930613040924,2.9999999242136255e-05,0.40771907567977905,0.6165074706077576,0.7627648115158081,0.3677625060081482,0.3003252148628235
30,0.169254332780838,0.2135910540819168,0.12083647400140762,0.3805854320526123,0.18958373367786407,0.3328612744808197,2.9999999242136255e-05,0.4352729916572571,0.6235530376434326,0.7681338787078857,0.367754191160202,0.3013533651828766
32,0.17924654483795166,0.2162163406610489,0.12960456311702728,0.3803999125957489,0.1913907676935196,0.33146482706069946,2.9999999242136255e-05,0.43771567940711975,0.6251177787780762,0.769320011138916,0.36825618147850037,0.29839780926704407
34,0.19946540892124176,0.22196917235851288,0.1466602385044098,0.390474796295166,0.1918695718050003,0.34163084626197815,2.9999999242136255e-05,0.4304061830043793,0.611997127532959,0.7593030333518982,0.3652358055114746,0.29786765575408936
36,0.19212833046913147,0.21964266896247864,0.1410434991121292,0.41726911067962646,0.1979621797800064,0.3646906912326813,2.9999999242136255e-05,0.4064277410507202,0.5930982828140259,0.7445846796035767,0.3623695373535156,0.289736270904541
38,0.17371869087219238,0.21470656991004944,0.12505537271499634,0.3686680197715759,0.18998496234416962,0.3212950527667999,2.9999999242136255e-05,0.4399479031562805,0.6321383714675903,0.7746137380599976,0.3770771920681,0.30025461316108704
40,0.20346219837665558,0.23025614023208618,0.14666035771369934,0.4115161597728729,0.19520743191242218,0.3598477244377136,2.9999999242136255e-05,0.4198649227619171,0.5847481489181519,0.7379697561264038,0.3632543683052063,0.29036423563957214
42,0.17240679264068604,0.21757157146930695,0.1223609447479248,0.38449642062187195,0.1910964697599411,0.335127592086792,2.9999999242136255e-05,0.431391179561615,0.6053881645202637,0.7541953921318054,0.36478012800216675,0.29084545373916626
44,0.18892936408519745,0.21787141263484955,0.13772574067115784,0.37367773056030273,0.1870654821395874,0.327027827501297,2.9999999242136255e-05,0.42446693778038025,0.6249116659164429,0.7691639065742493,0.37427905201911926,0.30374470353126526
