epoch,LossTrain/Training_loss,LossTrain/Training_loss_severity,LossTrain/Training_loss_delineation,LossVal/Validation_loss,LossVal/Validation_loss_severity,LossVal/Validation_loss_delineation,optimizer/Learning_rate,metrics/Burned_pixels_epoch,metrics_Delineation/IOU,metrics_Delineation/F1,metrics_Grading/F1,metrics_Grading/IOU
2,0.36431288719177246,0.05257556959986687,0.3117372989654541,0.5952174067497253,0.1141333058476448,0.48108410835266113,0.0003000000142492354,0.4035424590110779,0.41352346539497375,0.585096001625061,0.035123180598020554,0.018947895616292953
4,0.3126203715801239,0.041420385241508484,0.2711999714374542,0.14166733622550964,0.019097717478871346,0.12256959080696106,0.0003000000142492354,0.4100680649280548,0.7973560690879822,0.8872544169425964,0.439077228307724,0.3420449495315552
6,0.29439809918403625,0.039204515516757965,0.2551935911178589,0.15649867057800293,0.01979057304561138,0.1367081105709076,0.0003000000142492354,0.3909425735473633,0.7812448740005493,0.8771898150444031,0.42041119933128357,0.32712751626968384
8,0.33793261647224426,0.04309254139661789,0.2948400676250458,0.2495402693748474,0.030737487599253654,0.2188027948141098,0.0003000000142492354,0.41041675209999084,0.6373419761657715,0.7785081267356873,0.3796011805534363,0.29128947854042053
10,0.28835323452949524,0.0388699546456337,0.24948328733444214,0.13875287771224976,0.01669972576200962,0.12205313891172409,0.0003000000142492354,0.4059745967388153,0.8133113980293274,0.8970454335212708,0.4230639934539795,0.33092907071113586
12,0.29126471281051636,0.03768462315201759,0.2535800635814667,0.15432244539260864,0.021719329059123993,0.13260310888290405,0.0003000000142492354,0.39149460196495056,0.7951133847236633,0.8858642578125,0.4174356460571289,0.3246692419052124
14,0.26763808727264404,0.03584533929824829,0.23179276287555695,0.11721944063901901,0.015301384031772614,0.10191803425550461,0.0003000000142492354,0.4035765528678894,0.8385475873947144,0.9121847748756409,0.43164920806884766,0.33567574620246887
16,0.2694387435913086,0.037123631685972214,0.2323150932788849,0.12131454050540924,0.01580556482076645,0.10550899058580399,0.0003000000142492354,0.40259602665901184,0.8288847208023071,0.906437337398529,0.4341166615486145,0.3381056487560272
18,0.2703903913497925,0.03727302700281143,0.23311735689640045,0.12404093146324158,0.015983635559678078,0.10805729031562805,0.0003000000142492354,0.40044575929641724,0.8409239053726196,0.9135890007019043,0.43727821111679077,0.3413158357143402
20,0.26377686858177185,0.03365662321448326,0.23012025654315948,0.13773837685585022,0.018737448379397392,0.11900093406438828,0.0003000000142492354,0.4030934274196625,0.8011063933372498,0.889571487903595,0.4275832772254944,0.33409419655799866
22,0.31261128187179565,0.03986170142889023,0.27274957299232483,0.6843857765197754,0.05845862254500389,0.6259271502494812,0.0003000000142492354,0.4168797433376312,0.3436528146266937,0.511520266532898,0.34085410833358765,0.2384949028491974
24,0.25250864028930664,0.03262592479586601,0.21988272666931152,0.1943870335817337,0.024268776178359985,0.1701182872056961,2.9999999242136255e-05,0.40236696600914,0.7709910273551941,0.870688796043396,0.42164722084999084,0.32737594842910767
26,0.24351869523525238,0.03399511054158211,0.20952358841896057,0.15058887004852295,0.017663786187767982,0.1329251080751419,2.9999999242136255e-05,0.4022836685180664,0.7950013279914856,0.8857946395874023,0.4265543818473816,0.33158156275749207
28,0.26987695693969727,0.035593874752521515,0.23428307473659515,0.13760864734649658,0.01664700172841549,0.12096167355775833,2.9999999242136255e-05,0.40059059858322144,0.7992554306983948,0.8884291052818298,0.42581018805503845,0.3318777084350586
30,0.23228289186954498,0.03199432045221329,0.2002885639667511,0.11463111639022827,0.014595633372664452,0.10003547370433807,2.9999999242136255e-05,0.4185573160648346,0.8390226364135742,0.9124658107757568,0.43546372652053833,0.3392152488231659
32,0.22793319821357727,0.03315013274550438,0.1947830766439438,0.1236831545829773,0.015388011001050472,0.10829516500234604,2.9999999242136255e-05,0.40656137466430664,0.8251264095306396,0.90418541431427,0.4344818592071533,0.33913227915763855
34,0.23857203125953674,0.033554673194885254,0.2050173580646515,0.11924462020397186,0.015169880352914333,0.10407473146915436,2.9999999242136255e-05,0.40286755561828613,0.8314899802207947,0.907992959022522,0.43688178062438965,0.34073740243911743
36,0.2642410099506378,0.036974065005779266,0.22726695239543915,0.11183319240808487,0.014577911235392094,0.09725528210401535,2.9999999242136255e-05,0.4086991846561432,0.8398167490959167,0.912935197353363,0.4427536129951477,0.3456610441207886
38,0.24201521277427673,0.030693642795085907,0.21132156252861023,0.10715509206056595,0.01428175438195467,0.09287334978580475,2.9999999242136255e-05,0.3984293043613434,0.8468543887138367,0.9170776009559631,0.4430580139160156,0.3449791371822357
40,0.24657903611660004,0.03361310437321663,0.2129659205675125,0.10997861623764038,0.014303009957075119,0.09567559510469437,2.9999999242136255e-05,0.4008823037147522,0.8449193239212036,0.9159417748451233,0.43837547302246094,0.3429287075996399
42,0.24762815237045288,0.032582469284534454,0.21504567563533783,0.10856955498456955,0.014295516535639763,0.09427404403686523,2.9999999242136255e-05,0.40095868706703186,0.8480676412582397,0.9177886247634888,0.43825334310531616,0.3421196937561035
44,0.22715824842453003,0.03173335641622543,0.1954248994588852,0.11657575517892838,0.014818990603089333,0.10175677388906479,2.9999999242136255e-05,0.4051397442817688,0.832256555557251,0.9084498286247253,0.42776399850845337,0.3348604738712311
46,0.2434915453195572,0.03381970152258873,0.20967184007167816,0.097822405397892,0.013881297782063484,0.08394110202789307,3.000000106112566e-06,0.3946289122104645,0.8642542362213135,0.9271849393844604,0.43498334288597107,0.3411330580711365
48,0.2456836849451065,0.03390880674123764,0.21177487075328827,0.11184867471456528,0.014588270336389542,0.09726041555404663,3.000000106112566e-06,0.3935433626174927,0.83859783411026,0.9122145175933838,0.44409170746803284,0.34748375415802
50,0.22315774857997894,0.03216752037405968,0.19099023938179016,0.10485052317380905,0.014161243103444576,0.09068925678730011,3.000000106112566e-06,0.4046791195869446,0.8489789962768555,0.918321967124939,0.4463569223880768,0.34942495822906494
52,0.2658708989620209,0.03417981043457985,0.23169109225273132,0.11820898205041885,0.014956074766814709,0.10325293987989426,3.000000106112566e-06,0.3995153605937958,0.8348772525787354,0.9100087881088257,0.4393676817417145,0.3435366153717041
54,0.23305633664131165,0.03423216566443443,0.19882416725158691,0.11790651828050613,0.015143094584345818,0.10276343673467636,3.000000106112566e-06,0.4039266109466553,0.8331189155578613,0.9089633226394653,0.4442927837371826,0.34762924909591675
56,0.22697973251342773,0.029681392014026642,0.1972983330488205,0.11707673221826553,0.014904734678566456,0.10217199474573135,3.000000106112566e-06,0.3957010507583618,0.8348619937896729,0.9099997282028198,0.44202667474746704,0.3455454111099243
58,0.23696991801261902,0.03311186656355858,0.20385804772377014,0.10498282313346863,0.014048924669623375,0.0909338891506195,3.000000106112566e-06,0.39765316247940063,0.8536298274993896,0.9210360050201416,0.44022244215011597,0.34443554282188416
60,0.24028699100017548,0.033895377069711685,0.2063916176557541,0.11485390365123749,0.01461717113852501,0.10023674368858337,3.000000106112566e-06,0.3896743357181549,0.8409929275512695,0.9136297106742859,0.4423793852329254,0.34578937292099
62,0.20479686558246613,0.028447723016142845,0.17634914815425873,0.1207202821969986,0.015186931006610394,0.10553334653377533,3.000000106112566e-06,0.4008469879627228,0.8320370316505432,0.9083190560340881,0.4451860785484314,0.34808677434921265
64,0.22878237068653107,0.031957320868968964,0.1968250572681427,0.10436338186264038,0.014060555025935173,0.09030281007289886,3.000000106112566e-06,0.3945808708667755,0.8522648811340332,0.9202408790588379,0.4450165331363678,0.3486843407154083
66,0.21645094454288483,0.03213425353169441,0.1843166947364807,0.11017385125160217,0.014560243114829063,0.09561360627412796,3.000000106112566e-06,0.4010893702507019,0.841806173324585,0.9141094088554382,0.44493669271469116,0.34816378355026245
68,0.2275250256061554,0.03351214528083801,0.19401288032531738,0.10937172174453735,0.01442700531333685,0.09494473040103912,3.000000106112566e-07,0.3933452367782593,0.8428135514259338,0.9147030115127563,0.44374337792396545,0.3472129702568054
70,0.22622153162956238,0.031266435980796814,0.19495509564876556,0.10793493688106537,0.014283085241913795,0.09365187585353851,3.000000106112566e-07,0.3848291337490082,0.8432174921035767,0.9149408936500549,0.4435754716396332,0.3468102812767029
72,0.2563922107219696,0.03484048694372177,0.22155173122882843,0.11603730916976929,0.015010152943432331,0.10102716088294983,3.000000106112566e-07,0.4076310694217682,0.8355178236961365,0.9103891849517822,0.4396001398563385,0.34352582693099976
74,0.24901551008224487,0.03390885889530182,0.21510665118694305,0.1083034798502922,0.014320758171379566,0.09398271888494492,3.000000106112566e-07,0.3962198495864868,0.8431420922279358,0.9148964285850525,0.4431579113006592,0.34687766432762146
76,0.2247491180896759,0.032284487038850784,0.19246463477611542,0.11865321546792984,0.015257860533893108,0.10339534282684326,3.000000106112566e-07,0.40606603026390076,0.8324702382087708,0.9085770845413208,0.44559621810913086,0.34809038043022156
78,0.23542362451553345,0.032373879104852676,0.20304974913597107,0.10348477214574814,0.014120246283710003,0.08936451375484467,3.000000106112566e-07,0.40806281566619873,0.8501412272453308,0.9190014600753784,0.44621139764785767,0.3495723605155945
80,0.2443562150001526,0.03544037416577339,0.2089158445596695,0.10130215436220169,0.013845028355717659,0.08745714277029037,3.000000106112566e-07,0.41502195596694946,0.8565975427627563,0.9227606654167175,0.4447963237762451,0.34847497940063477
82,0.22537997364997864,0.03156077489256859,0.19381919503211975,0.12079595774412155,0.015424435026943684,0.10537150502204895,3.000000106112566e-07,0.39763638377189636,0.8295823335647583,0.9068543314933777,0.44071897864341736,0.3445800244808197
84,0.21705876290798187,0.029979830607771873,0.18707893788814545,0.11749961227178574,0.01516091451048851,0.10233870893716812,3.000000106112566e-07,0.3957364559173584,0.8345281481742859,0.9098014235496521,0.4410633146762848,0.3449414372444153
