epoch,LossTrain/Training_loss,LossTrain/Training_rmse_loss_severity,LossTrain/Training_loss_delineation,LossVal/Validation_loss,LossVal/Validation_rmse_loss_severity,LossVal/Validation_loss_delineation,optimizer/Learning_rate,metrics/Burned_pixels_epoch,metrics_Delineation/IOU,metrics_Delineation/F1,metrics_Grading/F1,metrics_Grading/IOU
2,0.3843938708305359,0.3020954132080078,0.2940351068973541,0.5668517351150513,0.3094775974750519,0.4690436124801636,0.0003000000142492354,0.37779396772384644,0.7269428968429565,0.8418840765953064,0.1385609358549118,0.07881288230419159
4,0.3108340799808502,0.2660716474056244,0.24068377912044525,0.6807388663291931,0.39571622014045715,0.5190116167068481,0.0003000000142492354,0.38280120491981506,0.37989649176597595,0.5506159067153931,0.0743359923362732,0.04029019922018051
6,0.24351295828819275,0.2364637404680252,0.18800419569015503,0.4755929410457611,0.232613667845726,0.4185311496257782,0.0003000000142492354,0.38860130310058594,0.6648786067962646,0.7987111806869507,0.3499722182750702,0.2692400813102722
8,0.2500218451023102,0.24602273106575012,0.19009597599506378,0.48443126678466797,0.21918967366218567,0.432242214679718,0.0003000000142492354,0.3603588342666626,0.6668406128883362,0.8001251816749573,0.3531131148338318,0.27527305483818054
10,0.21137729287147522,0.21824537217617035,0.16376841068267822,0.3899558186531067,0.18816505372524261,0.35020676255226135,0.0003000000142492354,0.36182481050491333,0.7382612824440002,0.8494250774383545,0.38116973638534546,0.30999135971069336
12,0.1760687679052353,0.2049214094877243,0.13415516912937164,0.3744813799858093,0.1915755420923233,0.33304643630981445,0.0003000000142492354,0.37354573607444763,0.708274781703949,0.8292282223701477,0.3921254575252533,0.32479748129844666
14,0.15673159062862396,0.19034570455551147,0.12060277909040451,0.3820774257183075,0.1760384440422058,0.34301555156707764,0.0003000000142492354,0.39124929904937744,0.6922517418861389,0.8181427121162415,0.399650514125824,0.3212129473686218
16,0.16653098165988922,0.1995072364807129,0.12664222717285156,0.36788374185562134,0.17901235818862915,0.32933685183525085,0.0003000000142492354,0.37042784690856934,0.7173569202423096,0.8354197144508362,0.3911293148994446,0.31828486919403076
18,0.15325330197811127,0.1884913146495819,0.11754301935434341,0.387869656085968,0.1712382286787033,0.3499777615070343,0.0003000000142492354,0.37094610929489136,0.6986569762229919,0.8225991725921631,0.3925047516822815,0.3285098671913147
20,0.14630509912967682,0.19108137488365173,0.10983087867498398,0.6406248211860657,0.22636467218399048,0.5751972198486328,0.0003000000142492354,0.3699171245098114,0.42281103134155273,0.5943319797515869,0.30234023928642273,0.24508170783519745
22,0.17799797654151917,0.20630128681659698,0.13469767570495605,0.5624526143074036,0.2806691527366638,0.4791172444820404,0.00027686735847964883,0.37315747141838074,0.39476490020751953,0.5660666227340698,0.2820564806461334,0.18795906007289886
24,0.14242152869701385,0.1880090832710266,0.10706383734941483,0.351631760597229,0.16476236283779144,0.31555938720703125,0.00023465444974135607,0.3728712499141693,0.7172862887382507,0.8353717923164368,0.38739028573036194,0.3061639070510864
26,0.12500080466270447,0.17578598856925964,0.09364687651395798,0.3625440001487732,0.166141539812088,0.3231525123119354,0.00017775828018784523,0.37329599261283875,0.6912771463394165,0.8174616098403931,0.3872431218624115,0.3199264407157898
28,0.1332135945558548,0.1837804615497589,0.09925489127635956,0.3808700144290924,0.1660154014825821,0.34084469079971313,0.00011750596604542807,0.3935753107070923,0.6753416657447815,0.8062136173248291,0.4051129221916199,0.3286641240119934
30,0.11775857955217361,0.17392346262931824,0.08728682994842529,0.3326934278011322,0.15727294981479645,0.2983001470565796,6.445764302043244e-05,0.37500429153442383,0.7232025265693665,0.8393702507019043,0.41045722365379333,0.33958256244659424
32,0.1210898756980896,0.17666704952716827,0.08962161093950272,0.3375682830810547,0.15712574124336243,0.3025624454021454,2.6531826733844355e-05,0.3845418095588684,0.7184840440750122,0.8361835479736328,0.4139600396156311,0.33698853850364685
34,0.11979415267705917,0.17552803456783295,0.08850127458572388,0.3596222698688507,0.1609605997800827,0.3223138153553009,7.796700629114639e-06,0.37975627183914185,0.7002655267715454,0.8237131834030151,0.3989078998565674,0.33035799860954285
36,0.11037103086709976,0.16984021663665771,0.08144889771938324,0.3340907692909241,0.16220417618751526,0.29936733841896057,8.104450898827054e-06,0.372805118560791,0.7258322238922119,0.8411388397216797,0.41049641370773315,0.33736005425453186
38,0.11521247029304504,0.1679733693599701,0.08689168095588684,0.39153608679771423,0.16704091429710388,0.35042673349380493,2.357571793254465e-05,0.38016384840011597,0.6642799377441406,0.7982791662216187,0.39060571789741516,0.3232705593109131
40,0.11203495413064957,0.17390179634094238,0.08138997107744217,0.33831787109375,0.15712279081344604,0.30313369631767273,4.777490539709106e-05,0.3843137323856354,0.715003252029419,0.8338214159011841,0.4110425114631653,0.3391816318035126
42,0.11852986365556717,0.1755184680223465,0.08742056787014008,0.33016201853752136,0.16031421720981598,0.2953833043575287,7.328971696551889e-05,0.3659767806529999,0.723720371723175,0.8397189974784851,0.3973989188671112,0.33130472898483276
44,0.12768353521823883,0.18035463988780975,0.09496382623910904,0.42905735969543457,0.17675486207008362,0.3830747604370117,9.336529183201492e-05,0.36139777302742004,0.6239814758300781,0.7684588432312012,0.3697225749492645,0.30345219373703003
46,0.11351647973060608,0.17968569695949554,0.08129069209098816,0.4018458425998688,0.17642997205257416,0.35801762342453003,0.00010325510083930567,0.3947693109512329,0.6577130556106567,0.793518602848053,0.38592153787612915,0.3176974058151245
48,0.11253703385591507,0.18004868924617767,0.0801224559545517,0.3423607647418976,0.15994422137737274,0.30519402027130127,0.0001010314081213437,0.3927280604839325,0.7067825198173523,0.8282045125961304,0.3943024277687073,0.3285213112831116
50,0.12175867706537247,0.1764322966337204,0.09062414616346359,0.3658756911754608,0.1637067049741745,0.3252702057361603,8.772775618126616e-05,0.36793094873428345,0.6749843955039978,0.8059591054916382,0.4093782305717468,0.33360156416893005
52,0.11746516823768616,0.17278487980365753,0.08725804090499878,0.38009992241859436,0.16471371054649353,0.34148547053337097,6.683452375000343e-05,0.36962300539016724,0.6934109926223755,0.8189517259597778,0.425981342792511,0.34531643986701965
54,0.109766885638237,0.17249977588653564,0.07987665385007858,0.3461611270904541,0.1584654450416565,0.30872583389282227,4.3304316932335496e-05,0.3852771818637848,0.697575032711029,0.8218487501144409,0.39999476075172424,0.3309921324253082
56,0.13233649730682373,0.18517163395881653,0.09758246690034866,0.319670170545578,0.15450210869312286,0.2851381003856659,2.231801045127213e-05,0.3755463659763336,0.7230179905891418,0.8392460346221924,0.4157770276069641,0.33616718649864197
58,0.11140971630811691,0.17462816834449768,0.08053488284349442,0.33350449800491333,0.15659771859645844,0.2969028055667877,8.097219506453257e-06,0.3786531686782837,0.7076104879379272,0.8287726640701294,0.398619145154953,0.33017754554748535
60,0.10350420325994492,0.1687067300081253,0.0744374692440033,0.32527706027030945,0.15534202754497528,0.29014357924461365,3.0202015750546707e-06,0.3860636055469513,0.7182396650314331,0.8360180258750916,0.4132506251335144,0.33885854482650757
62,0.10906549543142319,0.16971822082996368,0.0800994336605072,0.3327237665653229,0.15640844404697418,0.296368271112442,7.215192908915924e-06,0.3728652000427246,0.7063845992088318,0.8279314041137695,0.4155701696872711,0.3393336534500122
64,0.10556193441152573,0.17058131098747253,0.0762416422367096,0.33489537239074707,0.15741506218910217,0.29788050055503845,1.86892048077425e-05,0.3745179772377014,0.7036956548690796,0.826081395149231,0.3994223177433014,0.3310047686100006
66,0.09970669448375702,0.16675110161304474,0.07190264761447906,0.32861897349357605,0.1563635766506195,0.29281193017959595,3.392810685909353e-05,0.38369402289390564,0.7113316655158997,0.8313194513320923,0.40064412355422974,0.3332345485687256
68,0.10753972083330154,0.16649232804775238,0.07941427826881409,0.3090006113052368,0.1553088277578354,0.27679702639579773,4.8802867240738124e-05,0.38049107789993286,0.7435075044631958,0.8528870344161987,0.4024975299835205,0.3224571645259857
70,0.10193084180355072,0.16345512866973877,0.0747164636850357,0.32081887125968933,0.1566680371761322,0.28576087951660156,5.955821688985452e-05,0.36979785561561584,0.7218977808952332,0.8384908437728882,0.41668134927749634,0.33872169256210327
72,0.10923390835523605,0.17124083638191223,0.07949970662593842,0.3299320936203003,0.1580529361963272,0.29335111379623413,6.365449371514842e-05,0.3722546398639679,0.7132244110107422,0.832610547542572,0.4185488224029541,0.33869946002960205
74,0.10575767606496811,0.17214448750019073,0.07591982930898666,0.34660881757736206,0.15995770692825317,0.3091498613357544,6.0279780882410705e-05,0.3865686357021332,0.7006028294563293,0.8239464163780212,0.42086905241012573,0.33990487456321716
