epoch,LossTrain/Training_loss,LossTrain/Training_rmse_loss_severity,LossTrain/Training_loss_delineation,LossVal/Validation_loss,LossVal/Validation_rmse_loss_severity,LossVal/Validation_loss_delineation,optimizer/Learning_rate,metrics/Burned_pixels_epoch,metrics_Delineation/IOU,metrics_Delineation/F1,metrics_Grading/F1,metrics_Grading/IOU
2,0.21613499522209167,0.24415186047554016,0.15345647931098938,0.5114529728889465,0.25564253330230713,0.4377996325492859,0.0003000000142492354,0.415545254945755,0.5207358598709106,0.6848471760749817,0.3019654452800751,0.21875545382499695
4,0.2078985720872879,0.2370058298110962,0.1490306705236435,0.29059410095214844,0.17161037027835846,0.2532462179660797,0.0003000000142492354,0.42029625177383423,0.7213545441627502,0.8381242752075195,0.3673544228076935,0.29633262753486633
6,0.1869177520275116,0.21664291620254517,0.1374208778142929,0.46514376997947693,0.21136322617530823,0.4088227450847626,0.0003000000142492354,0.395785927772522,0.6002607941627502,0.7502036690711975,0.31543591618537903,0.25438812375068665
8,0.18428882956504822,0.2195885181427002,0.13329622149467468,0.4998343288898468,0.22135299444198608,0.4392806589603424,0.0003000000142492354,0.4043939709663391,0.5397418141365051,0.7010809183120728,0.2560289204120636,0.20897483825683594
10,0.19221022725105286,0.2271348088979721,0.13749484717845917,0.6294628381729126,0.3018549680709839,0.5366064310073853,0.0003000000142492354,0.4118242561817169,0.3284657895565033,0.4945039451122284,0.1565856784582138,0.09670756012201309
12,0.16371417045593262,0.2117244154214859,0.11629980057477951,0.39315998554229736,0.17874515056610107,0.34729403257369995,0.0003000000142492354,0.4128762185573578,0.6485641002655029,0.786823034286499,0.37058672308921814,0.30628710985183716
14,0.1795709729194641,0.21960021555423737,0.12865374982357025,0.36328262090682983,0.18166112899780273,0.31882503628730774,0.0003000000142492354,0.3904934823513031,0.6749768853187561,0.8059536814689636,0.3051290214061737,0.24889376759529114
16,0.17531196773052216,0.2201397716999054,0.12381059676408768,0.3282071352005005,0.17257674038410187,0.28932222723960876,0.0003000000142492354,0.4180922210216522,0.6813324093818665,0.8104673027992249,0.3616628348827362,0.30381011962890625
18,0.15074323117733002,0.20458608865737915,0.10639027506113052,0.3315475881099701,0.1733953207731247,0.2894068956375122,0.0003000000142492354,0.40470531582832336,0.6910368204116821,0.8172937035560608,0.3484891355037689,0.2829536199569702
20,0.1438310146331787,0.1951117068529129,0.10382472723722458,0.25212061405181885,0.15343481302261353,0.22086195647716522,0.0003000000142492354,0.40032216906547546,0.7529590725898743,0.8590720295906067,0.3928346037864685,0.3269523084163666
22,0.14611674845218658,0.20154200494289398,0.10301478207111359,0.31962764263153076,0.16577120125293732,0.281965434551239,0.00027686735847964883,0.4144580662250519,0.6966721415519714,0.8212218284606934,0.380466103553772,0.3079577088356018
24,0.11788768321275711,0.18449921905994415,0.08193747699260712,0.2985064685344696,0.15545664727687836,0.26651695370674133,0.00023465444974135607,0.4299543499946594,0.7338285446166992,0.8464834094047546,0.3710835874080658,0.29318928718566895
26,0.12858882546424866,0.19171960651874542,0.08966033905744553,0.3247811198234558,0.1611519753932953,0.2863108813762665,0.00017775828018784523,0.42315757274627686,0.6981191039085388,0.8222262859344482,0.3748364746570587,0.3119990825653076
28,0.1282110959291458,0.18935833871364594,0.09033618122339249,0.29404085874557495,0.1631995141506195,0.2560993432998657,0.00011750596604542807,0.4122541546821594,0.7176011204719543,0.8355852961540222,0.3632432818412781,0.2967868447303772
30,0.11547022312879562,0.17734810709953308,0.08198308199644089,0.3098977208137512,0.1532771736383438,0.2771362364292145,6.445764302043244e-05,0.4157799482345581,0.7270784378051758,0.8419749736785889,0.38350456953048706,0.32019278407096863
32,0.10995188355445862,0.18020178377628326,0.0756964311003685,0.3001760244369507,0.1548886001110077,0.26454630494117737,2.6531826733844355e-05,0.4167570471763611,0.7134878635406494,0.8327900767326355,0.39054006338119507,0.3227061629295349
34,0.10908208787441254,0.1762724220752716,0.07610217481851578,0.3012515604496002,0.15305998921394348,0.2666357457637787,7.796700629114639e-06,0.41445285081863403,0.7158510684967041,0.8343976736068726,0.39047303795814514,0.3238525688648224
36,0.11982567608356476,0.18082183599472046,0.08535683900117874,0.30993202328681946,0.15485471487045288,0.2741195261478424,8.104450898827054e-06,0.40818077325820923,0.7060325145721436,0.8276894092559814,0.38747096061706543,0.32117968797683716
38,0.10674891620874405,0.1748412549495697,0.07448387145996094,0.3418196439743042,0.15895062685012817,0.3033776581287384,2.357571793254465e-05,0.4141189157962799,0.6867787837982178,0.8143080472946167,0.3863372802734375,0.32006385922431946
40,0.11940652132034302,0.1820915788412094,0.08406489342451096,0.3507148325443268,0.15774905681610107,0.3129400312900543,4.777490539709106e-05,0.41174572706222534,0.6915350556373596,0.8176420331001282,0.39109742641448975,0.3232887089252472
42,0.11866363883018494,0.17907927930355072,0.08490560948848724,0.29282665252685547,0.15291348099708557,0.2590886950492859,7.328971696551889e-05,0.4051170349121094,0.7253807187080383,0.8408355116844177,0.3989013135433197,0.327818900346756
44,0.12307215481996536,0.19100436568260193,0.08456739038228989,0.34454602003097534,0.16252365708351135,0.3040998876094818,9.336529183201492e-05,0.4082833528518677,0.6905488967895508,0.8169523477554321,0.38503649830818176,0.31875717639923096
46,0.11679433286190033,0.17594854533672333,0.0839414894580841,0.3889313340187073,0.1620945781469345,0.35122382640838623,0.00010325510083930567,0.3966713845729828,0.697113573551178,0.821528434753418,0.3873567283153534,0.3219659626483917
48,0.13623777031898499,0.18703436851501465,0.09895100444555283,0.32665693759918213,0.16552062332630157,0.2876185476779938,0.0001010314081213437,0.40261349081993103,0.718553364276886,0.8362305164337158,0.38191112875938416,0.3155251443386078
50,0.10478202998638153,0.17440326511859894,0.07246048003435135,0.389975368976593,0.16874492168426514,0.34492066502571106,8.772775618126616e-05,0.4269064664840698,0.6593804955482483,0.7947309017181396,0.39011242985725403,0.3200564980506897
52,0.12299181520938873,0.1837238073348999,0.0870957151055336,0.2838425934314728,0.15168829262256622,0.25013524293899536,6.683452375000343e-05,0.39862385392189026,0.7323053479194641,0.8454691767692566,0.3929097056388855,0.32004374265670776
54,0.10944605618715286,0.1715516299009323,0.07813073694705963,0.3409150540828705,0.15826912224292755,0.3026740849018097,4.3304316932335496e-05,0.40343064069747925,0.6946479082107544,0.8198138475418091,0.39432886242866516,0.32179972529411316
56,0.10502760857343674,0.17017558217048645,0.07427825778722763,0.3047759532928467,0.15653516352176666,0.2680841088294983,2.231801045127213e-05,0.39179497957229614,0.7105286717414856,0.8307708501815796,0.39330703020095825,0.32173585891723633
58,0.0972154289484024,0.1714908927679062,0.06616430729627609,0.2995321452617645,0.15549078583717346,0.26366958022117615,8.097219506453257e-06,0.4330361783504486,0.7181233167648315,0.8359391689300537,0.3958413898944855,0.32415008544921875
60,0.11386165022850037,0.18748962879180908,0.07696989178657532,0.3046458661556244,0.1561291664838791,0.26805126667022705,3.0202015750546707e-06,0.42512109875679016,0.7116900086402893,0.8315641283988953,0.39587703347206116,0.3240188956260681
62,0.13392168283462524,0.18674784898757935,0.0967412069439888,0.3275448679924011,0.15881994366645813,0.2891412377357483,7.215192908915924e-06,0.3941214978694916,0.696997880935669,0.8214482069015503,0.39059314131736755,0.31805896759033203
64,0.10788736492395401,0.1730099469423294,0.07648566365242004,0.3096582293510437,0.15692685544490814,0.27215564250946045,1.86892048077425e-05,0.3987084627151489,0.7025377750396729,0.8252830505371094,0.392693430185318,0.3178778290748596
66,0.10662683844566345,0.17864815890789032,0.07304449379444122,0.3285750150680542,0.1593232899904251,0.2896648049354553,3.392810685909353e-05,0.41960403323173523,0.6950163245201111,0.8200704455375671,0.3900746703147888,0.32196977734565735
68,0.12944424152374268,0.1874370127916336,0.09133385866880417,0.41469842195510864,0.19024431705474854,0.36313241720199585,4.8802867240738124e-05,0.405438095331192,0.6255468130111694,0.7696447968482971,0.366476446390152,0.29755038022994995
70,0.11551244556903839,0.18319611251354218,0.07970636337995529,0.344351589679718,0.15936735272407532,0.3062739670276642,5.955821688985452e-05,0.4208786189556122,0.6959729790687561,0.8207359313964844,0.38487154245376587,0.31975966691970825
72,0.10906188935041428,0.17754684388637543,0.07589362561702728,0.3267616033554077,0.15284974873065948,0.29273200035095215,6.365449371514842e-05,0.4171653985977173,0.7327433228492737,0.8457609415054321,0.4053550660610199,0.33161622285842896
74,0.10479485243558884,0.17021292448043823,0.07432406395673752,0.3115791976451874,0.15252268314361572,0.27851438522338867,6.0279780882410705e-05,0.3948286771774292,0.7266532778739929,0.8416898846626282,0.39743572473526,0.32641810178756714
76,0.1214485689997673,0.18839450180530548,0.08342894166707993,0.354508638381958,0.15831874310970306,0.317428320646286,5.043429337092675e-05,0.42380017042160034,0.6921771764755249,0.8180906772613525,0.39139822125434875,0.31988269090652466
78,0.09690840542316437,0.16532686352729797,0.06825100630521774,0.3308892846107483,0.15731020271778107,0.2936965823173523,3.659173671621829e-05,0.40726739168167114,0.7109225392341614,0.8310399651527405,0.3918164372444153,0.3233391046524048
80,0.10808458924293518,0.18000179529190063,0.07357132434844971,0.29382243752479553,0.15278741717338562,0.2582091689109802,2.2038622773834504e-05,0.4205181300640106,0.7159600257873535,0.8344716429710388,0.3918672800064087,0.3210553526878357
82,0.11830146610736847,0.18800199031829834,0.08080544322729111,0.32683563232421875,0.1544831395149231,0.29032236337661743,7.999999979801942e-06,0.4266180992126465,0.7065470218658447,0.8280428051948547,0.39569681882858276,0.3254116475582123
84,0.11056654900312424,0.1777615249156952,0.07752283662557602,0.28428152203559875,0.1521262675523758,0.24999436736106873,7.999999979801942e-06,0.39860838651657104,0.7279195189476013,0.8425387144088745,0.39661234617233276,0.3259158432483673
86,0.09784425050020218,0.1646161526441574,0.06923428177833557,0.3210548162460327,0.156995490193367,0.284591943025589,7.999999979801942e-06,0.40645626187324524,0.7182838320732117,0.8360479474067688,0.3986005187034607,0.32621291279792786
88,0.09782316535711288,0.17017652094364166,0.06754778325557709,0.31144246459007263,0.1534128189086914,0.27611464262008667,7.999999979801942e-06,0.40486443042755127,0.7195761203765869,0.8369226455688477,0.39706504344940186,0.32611584663391113
90,0.08842839300632477,0.16659250855445862,0.05938129127025604,0.3189324140548706,0.15753978490829468,0.2828104496002197,7.999999979801942e-06,0.41494929790496826,0.7256185412406921,0.8409952521324158,0.40165871381759644,0.32795289158821106
92,0.10344439744949341,0.1680891215801239,0.07387819141149521,0.35535046458244324,0.16051863133907318,0.31576302647590637,7.999999979801942e-06,0.39791402220726013,0.6916757225990295,0.8177403211593628,0.3943200707435608,0.3211730718612671
94,0.11926458775997162,0.18208643794059753,0.08385978639125824,0.2815781831741333,0.15047532320022583,0.2483624368906021,7.999999979801942e-06,0.41573649644851685,0.7374165654182434,0.8488656282424927,0.3986544609069824,0.328299343585968
96,0.11650405824184418,0.180818110704422,0.08203978836536407,0.3190692365169525,0.1561654657125473,0.2838711440563202,7.999999979801942e-06,0.3912518620491028,0.7286149263381958,0.8430042862892151,0.3979695439338684,0.32583940029144287
98,0.10528343915939331,0.17280593514442444,0.07371793687343597,0.3195536732673645,0.15557846426963806,0.2834191620349884,7.999999979801942e-06,0.4202856421470642,0.7188444137573242,0.8364275693893433,0.39855554699897766,0.32550278306007385
100,0.09847637265920639,0.17026495933532715,0.06802304834127426,0.2990162968635559,0.1552777886390686,0.26407814025878906,7.999999979801942e-06,0.4162738025188446,0.7332836985588074,0.8461208343505859,0.3970673680305481,0.3272669315338135
