epoch,LossTrain/Training_loss,LossTrain/Training_rmse_loss_severity,LossTrain/Training_loss_delineation,LossVal/Validation_loss,LossVal/Validation_rmse_loss_severity,LossVal/Validation_loss_delineation,optimizer/Learning_rate,metrics/Burned_pixels_epoch,metrics_Delineation/IOU,metrics_Delineation/F1,metrics_Grading/F1,metrics_Grading/IOU
2,0.21528691053390503,0.27953535318374634,0.1430119425058365,1.1026023626327515,0.3033348023891449,1.0004653930664062,0.0003000000142492354,0.38500744104385376,0.002850440563634038,0.0056846775114536285,0.16965804994106293,0.1473063975572586
4,0.1488773673772812,0.21856212615966797,0.1047021672129631,0.6210851073265076,0.2568945288658142,0.5450087189674377,0.0003000000142492354,0.3845469355583191,0.4500376284122467,0.6207254528999329,0.2162468135356903,0.1856718212366104
6,0.140342116355896,0.20483699440956116,0.10181009024381638,0.3493366241455078,0.18354250490665436,0.3065131604671478,0.0003000000142492354,0.3680175244808197,0.6621934771537781,0.7967706322669983,0.3923709988594055,0.31124749779701233
8,0.15301962196826935,0.2142106294631958,0.11070135980844498,0.3584780693054199,0.17828242480754852,0.3177711069583893,0.0003000000142492354,0.38292396068573,0.683542788028717,0.8120290040969849,0.39947640895843506,0.3178943693637848
10,0.12104497104883194,0.19934117794036865,0.0845530554652214,0.3868877589702606,0.18421614170074463,0.3417336940765381,0.0003000000142492354,0.3912796080112457,0.6397071480751038,0.7802700400352478,0.39306339621543884,0.3123897612094879
12,0.13869276642799377,0.20358124375343323,0.10054230690002441,0.3697381615638733,0.18992404639720917,0.32475751638412476,0.0003000000142492354,0.38037267327308655,0.6641634702682495,0.798194944858551,0.378936767578125,0.2979449927806854
14,0.13018107414245605,0.1996878981590271,0.09334231168031693,0.4158484935760498,0.20296087861061096,0.37153854966163635,0.0003000000142492354,0.38124823570251465,0.5869821906089783,0.7397463917732239,0.41661229729652405,0.3162330389022827
16,0.13038501143455505,0.19477629661560059,0.09554547816514969,0.3952702283859253,0.17677079141139984,0.3538922965526581,0.0003000000142492354,0.3736501634120941,0.6294457316398621,0.7725887894630432,0.38909798860549927,0.3140421509742737
18,0.1391506791114807,0.20964111387729645,0.09847486019134521,0.5532070994377136,0.21076218783855438,0.49556517601013184,0.0003000000142492354,0.39624670147895813,0.5189275741577148,0.6832815408706665,0.35847416520118713,0.283132940530777
20,0.13993491232395172,0.20727096498012543,0.09990166127681732,0.34770914912223816,0.17575481534004211,0.3084705173969269,0.0003000000142492354,0.3784579038619995,0.6848464608192444,0.8129481673240662,0.4066549837589264,0.32456815242767334
22,0.13577058911323547,0.20300504565238953,0.09776831418275833,0.3575443923473358,0.18371176719665527,0.31215202808380127,0.00027686735847964883,0.37899041175842285,0.6495326161384583,0.7875353097915649,0.3945217430591583,0.3132469356060028
24,0.13265720009803772,0.20580650866031647,0.09325150400400162,0.4487897455692291,0.1959095299243927,0.3978753089904785,0.00023465444974135607,0.3816671371459961,0.5988172888755798,0.7490752935409546,0.3582841455936432,0.2866389751434326
26,0.12685361504554749,0.19805049896240234,0.09071770310401917,0.2775723934173584,0.16516843438148499,0.2427404522895813,0.00017775828018784523,0.3727458417415619,0.7349321842193604,0.8472172617912292,0.4051029682159424,0.33232733607292175
28,0.1267961859703064,0.1992248147726059,0.09004560858011246,0.22953110933303833,0.15314289927482605,0.19997411966323853,0.00011750596604542807,0.3790120780467987,0.7640918493270874,0.8662722110748291,0.4179336130619049,0.3364778161048889
30,0.11400347948074341,0.1820564717054367,0.08349636197090149,0.2705071270465851,0.16332830488681793,0.23514103889465332,6.445764302043244e-05,0.3619486689567566,0.7155550718307495,0.8341966271400452,0.39286893606185913,0.3117581009864807
32,0.11252493411302567,0.18879292905330658,0.07944119721651077,0.2873513102531433,0.16597282886505127,0.24972105026245117,2.6531826733844355e-05,0.3721233010292053,0.7019796371459961,0.824897825717926,0.396236389875412,0.31964972615242004
34,0.1267050802707672,0.1893007755279541,0.09353968501091003,0.2816109359264374,0.16443952918052673,0.24494735896587372,7.796700629114639e-06,0.37077274918556213,0.7047556638717651,0.8268113732337952,0.4103147089481354,0.33008450269699097
36,0.11665230244398117,0.19067007303237915,0.08302131295204163,0.29474955797195435,0.16729941964149475,0.2564265727996826,8.104450898827054e-06,0.3871988356113434,0.6957778334617615,0.8206002116203308,0.3999202847480774,0.32497483491897583
38,0.10664729028940201,0.1764616221189499,0.07793114334344864,0.2859528362751007,0.1654883474111557,0.24855943024158478,2.357571793254465e-05,0.3703514337539673,0.6995841264724731,0.8232415914535522,0.40394091606140137,0.32702893018722534
40,0.10603778064250946,0.18664288520812988,0.07405161112546921,0.26626354455947876,0.16057291626930237,0.23175200819969177,4.777490539709106e-05,0.38466450572013855,0.7206540703773499,0.8376513719558716,0.3956366181373596,0.317641943693161
42,0.10871699452400208,0.18182523548603058,0.07820924371480942,0.3080718219280243,0.17015686631202698,0.26882660388946533,7.328971696551889e-05,0.38783058524131775,0.6893962025642395,0.816145122051239,0.4000879228115082,0.3252343535423279
44,0.10225042700767517,0.18073537945747375,0.07215645909309387,0.2976745069026947,0.16587290167808533,0.26006096601486206,9.336529183201492e-05,0.3864458203315735,0.6968748569488525,0.8213627338409424,0.3853588104248047,0.30934202671051025
46,0.11655889451503754,0.19284476339817047,0.08218589425086975,0.29709213972091675,0.166360542178154,0.2593582570552826,0.00010325510083930567,0.3755398690700531,0.6990381479263306,0.8228633999824524,0.40583014488220215,0.3259260356426239
48,0.1145283579826355,0.18655098974704742,0.08235510438680649,0.3100184202194214,0.1705198734998703,0.27037736773490906,0.0001010314081213437,0.37049925327301025,0.6832106113433838,0.8117945790290833,0.37913912534713745,0.30361130833625793
50,0.11541450768709183,0.18705864250659943,0.0831403061747551,0.2777656018733978,0.16562043130397797,0.24061743915081024,8.772775618126616e-05,0.3882714807987213,0.7076103091239929,0.8287725448608398,0.3870651125907898,0.31929415464401245
52,0.10877540707588196,0.18253593146800995,0.07812860608100891,0.3091806173324585,0.16892115771770477,0.2701566517353058,6.683452375000343e-05,0.3781873881816864,0.6852830052375793,0.8132557272911072,0.40171298384666443,0.3241511881351471
54,0.11260011792182922,0.187676340341568,0.08021724969148636,0.2956047058105469,0.1660223752260208,0.2581373155117035,4.3304316932335496e-05,0.3757364749908447,0.6956053972244263,0.820480227470398,0.39607158303260803,0.321453720331192
56,0.10902176052331924,0.1869332194328308,0.07683167606592178,0.27141547203063965,0.1619829535484314,0.23655910789966583,2.231801045127213e-05,0.3865323066711426,0.716410756111145,0.8347777724266052,0.4066395163536072,0.3296471834182739
58,0.11434885859489441,0.1810026913881302,0.08406604826450348,0.27009862661361694,0.16257336735725403,0.23469310998916626,8.097219506453257e-06,0.37257686257362366,0.7158196568489075,0.8343762755393982,0.4023347795009613,0.32691270112991333
60,0.10315513610839844,0.1756470799446106,0.07470781356096268,0.2798433303833008,0.16404160857200623,0.24360911548137665,3.0202015750546707e-06,0.3799951374530792,0.7083831429481506,0.8293024301528931,0.4015023708343506,0.32523679733276367
62,0.11055776476860046,0.18734924495220184,0.07821258902549744,0.286143958568573,0.16533297300338745,0.24900105595588684,7.215192908915924e-06,0.3914119005203247,0.7010108232498169,0.8242285251617432,0.40372738242149353,0.32694438099861145
64,0.10708250105381012,0.1818237155675888,0.07668408751487732,0.2778058648109436,0.16309694945812225,0.24200403690338135,1.86892048077425e-05,0.3756162226200104,0.7097970247268677,0.8302704691886902,0.4076696038246155,0.3303491771221161
66,0.10561034083366394,0.17640864849090576,0.07678709179162979,0.2679394483566284,0.16147969663143158,0.23348736763000488,3.392810685909353e-05,0.3852449655532837,0.7234930396080017,0.8395658731460571,0.4050917625427246,0.33005815744400024
