epoch,Loss/Training_loss,Loss/Validation_loss,optimizer/Learning_rate,metrics/Burned_pixels_epoch,metrics/IOU,metrics/F1
8,0.5092714428901672,0.4527237117290497,0.0003000000142492354,0.4994562864303589,0.4476621150970459,0.6184622049331665
16,0.41358351707458496,0.2657169699668884,0.0003000000142492354,0.5049318075180054,0.6552693247795105,0.7917373180389404
24,0.3474525511264801,0.510097086429596,0.0003000000142492354,0.5016540288925171,0.37904515862464905,0.5497211813926697
32,0.35484206676483154,0.3654474914073944,0.0003000000142492354,0.5055946111679077,0.5177469849586487,0.6822572946548462
40,0.3102979362010956,0.19051793217658997,0.0003000000142492354,0.49432748556137085,0.732114851474762,0.8453421592712402
48,0.3127596080303192,0.5666601657867432,0.0003000000142492354,0.5045349597930908,0.6312768459320068,0.7739665508270264
56,0.3423876464366913,0.1800314038991928,0.0003000000142492354,0.5029760599136353,0.7933365702629089,0.8847603797912598
64,0.3480517566204071,0.23246313631534576,0.0003000000142492354,0.49499452114105225,0.7967406511306763,0.8868732452392578
72,0.2983596920967102,0.3545326888561249,0.0003000000142492354,0.5012038946151733,0.4603428840637207,0.630458652973175
80,0.3173132538795471,0.571262001991272,0.0003000000142492354,0.511631429195404,0.3194214701652527,0.4841841757297516
88,0.3268812298774719,0.558045506477356,0.0003000000142492354,0.5069696307182312,0.38748645782470703,0.5585445165634155
96,0.2816113829612732,0.1807008683681488,0.0003000000142492354,0.5194019675254822,0.715964674949646,0.8344748616218567
