epoch,Loss/Training_loss,Loss/Validation_loss,optimizer/Learning_rate,metrics/Burned_pixels_epoch,metrics/IOU,metrics/F1
8,0.5067997574806213,0.3519693613052368,0.0003000000142492354,0.504302978515625,0.5441915988922119,0.704823911190033
16,0.3994268476963043,0.26808950304985046,0.0003000000142492354,0.5110602378845215,0.5898026823997498,0.7419822216033936
24,0.3446206748485565,0.17096537351608276,0.0003000000142492354,0.5114251375198364,0.7896614670753479,0.8824702501296997
32,0.3896588385105133,0.4970739185810089,0.0003000000142492354,0.49611836671829224,0.4016807973384857,0.5731416344642639
40,0.37099307775497437,0.19651277363300323,0.0003000000142492354,0.5048125386238098,0.8120340704917908,0.8962680101394653
48,0.31021907925605774,0.1578092873096466,0.0003000000142492354,0.5245134234428406,0.7453579306602478,0.8541032075881958
56,0.311007559299469,0.2103576511144638,0.0003000000142492354,0.5099039077758789,0.613723635673523,0.7606304287910461
64,0.38260579109191895,0.2577313780784607,0.0003000000142492354,0.5202710032463074,0.613370954990387,0.7603594660758972
72,0.31977590918540955,0.17013585567474365,0.0003000000142492354,0.5119938850402832,0.7894958257675171,0.8823667764663696
80,0.2829235792160034,0.16632449626922607,0.0003000000142492354,0.5101074576377869,0.7462107539176941,0.8546628952026367
88,0.25890639424324036,0.15624679625034332,0.0003000000142492354,0.4960084557533264,0.7700856328010559,0.8701111078262329
96,0.28025346994400024,0.20031777024269104,0.0003000000142492354,0.5155010223388672,0.6909409761428833,0.8172265887260437
