epoch,Loss/Training_loss,Loss/Validation_loss,optimizer/Learning_rate,metrics/Burned_pixels_epoch,metrics/IOU,metrics/F1
8,0.43776535987854004,0.3334977626800537,0.0003000000142492354,0.5112736821174622,0.8875314593315125,0.9404150247573853
16,0.3587210476398468,0.31832581758499146,0.0003000000142492354,0.46895840764045715,0.8887341618537903,0.9410897493362427
24,0.34161055088043213,0.38090166449546814,0.0003000000142492354,0.47704291343688965,0.6829260587692261,0.8115936517715454
32,0.3210539221763611,0.25640106201171875,0.0003000000142492354,0.48189395666122437,0.8948946595191956,0.9445323348045349
40,0.3601455092430115,0.287161648273468,0.0003000000142492354,0.47609665989875793,0.8976926207542419,0.9460884928703308
48,0.31587859988212585,0.22287912666797638,0.0003000000142492354,0.4820977747440338,0.8897820115089417,0.941676914691925
56,0.30465835332870483,0.2560947835445404,0.0003000000142492354,0.48192185163497925,0.864648699760437,0.9274118542671204
64,0.32034924626350403,0.6267346739768982,0.0003000000142492354,0.48050618171691895,0.494201123714447,0.661492109298706
72,0.28850415349006653,0.3935309648513794,0.0003000000142492354,0.4686295986175537,0.6645469665527344,0.7984718084335327
80,0.2661224603652954,0.2210131138563156,0.0003000000142492354,0.47242286801338196,0.8546870946884155,0.9216510057449341
88,0.28494778275489807,0.296878457069397,0.0003000000142492354,0.4807696044445038,0.8349948525428772,0.9100786447525024
96,0.27598509192466736,0.23801380395889282,0.0003000000142492354,0.4924541115760803,0.901344358921051,0.9481126666069031
