epoch,Loss/Training_loss,Loss/Validation_loss,optimizer/Learning_rate,metrics/Burned_pixels_epoch,metrics/IOU,metrics/F1
2,0.4604782462120056,0.6624911427497864,0.0003000000142492354,0.42299848794937134,0.4461873173713684,0.6170533299446106
4,0.34164777398109436,0.49855291843414307,0.0003000000142492354,0.39140427112579346,0.34012359380722046,0.5076003670692444
6,0.33780112862586975,0.3394312262535095,0.0003000000142492354,0.41182565689086914,0.5759020447731018,0.7308855652809143
8,0.3187367916107178,0.27245640754699707,0.0003000000142492354,0.4380285441875458,0.7271916270256042,0.8420509099960327
10,0.3225056231021881,0.30896317958831787,0.0003000000142492354,0.40003272891044617,0.5902872085571289,0.7423655390739441
12,0.33481988310813904,0.20218437910079956,0.0003000000142492354,0.41701632738113403,0.7451233863830566,0.853949248790741
14,0.25525057315826416,0.2375917285680771,0.0003000000142492354,0.3978974521160126,0.7534396052360535,0.8593847751617432
16,0.32816895842552185,0.574905514717102,0.0003000000142492354,0.4250275492668152,0.3498305082321167,0.5183324813842773
18,0.2905540466308594,0.17413650453090668,0.0003000000142492354,0.39026230573654175,0.7727150321006775,0.8717870712280273
20,0.3465774357318878,0.202604740858078,0.0003000000142492354,0.4526902437210083,0.6363539695739746,0.7777705192565918
22,0.2887767255306244,0.26152339577674866,0.0003000000142492354,0.4183528423309326,0.6637260317802429,0.7978790402412415
24,0.25545716285705566,0.13585223257541656,0.0003000000142492354,0.4147624969482422,0.8216658234596252,0.902103841304779
26,0.2812962234020233,0.23279008269309998,0.0003000000142492354,0.43137630820274353,0.7392385601997375,0.8500714898109436
28,0.29845723509788513,0.40059611201286316,0.0003000000142492354,0.43252524733543396,0.5274034738540649,0.6905882954597473
30,0.2800881862640381,0.2449304163455963,0.0003000000142492354,0.41758400201797485,0.6763352751731873,0.8069212436676025
32,0.24893662333488464,0.12403565645217896,0.0003000000142492354,0.429269015789032,0.8387300968170166,0.9122928380966187
34,0.2724758982658386,0.39331313967704773,0.0003000000142492354,0.3923357427120209,0.46289753913879395,0.632850170135498
36,0.27926141023635864,0.12273801863193512,0.0003000000142492354,0.4197867512702942,0.8564800024032593,0.9226924180984497
38,0.24652816355228424,0.2503872513771057,0.0003000000142492354,0.4019169807434082,0.6683033108711243,0.8011772632598877
40,0.27834710478782654,0.19731853902339935,0.0003000000142492354,0.42375367879867554,0.7135342359542847,0.8328217267990112
42,0.23949365317821503,0.1068757027387619,0.0003000000142492354,0.4407432973384857,0.8569026589393616,0.9229375720024109
44,0.2352968007326126,0.17271530628204346,0.0003000000142492354,0.3998323678970337,0.7733907699584961,0.8722169399261475
46,0.24525853991508484,0.31554511189460754,0.0003000000142492354,0.4134628176689148,0.5371315479278564,0.6988751292228699
48,0.26738449931144714,0.09173641353845596,0.0003000000142492354,0.41827428340911865,0.860015869140625,0.9247403740882874
50,0.2438305914402008,0.1607658416032791,0.0003000000142492354,0.4129486680030823,0.778730034828186,0.8756023049354553
52,0.2651118040084839,0.11948063969612122,0.0003000000142492354,0.41014987230300903,0.8532721996307373,0.9208277463912964
54,0.2262001484632492,0.10713301599025726,0.0003000000142492354,0.4059258699417114,0.8410393595695496,0.9136570692062378
56,0.2456503063440323,0.11225594580173492,0.0003000000142492354,0.3911791443824768,0.8615719079971313,0.9256391525268555
58,0.20924077928066254,0.14883971214294434,0.0003000000142492354,0.4130706787109375,0.8351730108261108,0.9101844429969788
60,0.25470829010009766,0.24975663423538208,0.0003000000142492354,0.40323853492736816,0.676556408405304,0.8070786595344543
62,0.21671533584594727,0.12350555509328842,0.0003000000142492354,0.418806254863739,0.8262754678726196,0.9048749804496765
64,0.221878781914711,0.1130383312702179,0.0003000000142492354,0.4036961793899536,0.854418933391571,0.9214950799942017
66,0.252230167388916,0.16991735994815826,0.0003000000142492354,0.4061468243598938,0.7837669849395752,0.878777265548706
68,0.238149493932724,0.10778386890888214,0.0003000000142492354,0.416217565536499,0.8357641100883484,0.9105353951454163
70,0.22389104962348938,0.15863759815692902,2.9999999242136255e-05,0.398664653301239,0.797734797000885,0.887488842010498
72,0.2634362578392029,0.1282869577407837,2.9999999242136255e-05,0.40812692046165466,0.8144128918647766,0.8977150917053223
74,0.24118703603744507,0.13065744936466217,2.9999999242136255e-05,0.4061073660850525,0.8133178353309631,0.8970494866371155
76,0.23082725703716278,0.13113030791282654,2.9999999242136255e-05,0.3973894715309143,0.8162418007850647,0.8988250494003296
78,0.22731372714042664,0.15291842818260193,2.9999999242136255e-05,0.40733039379119873,0.7852622866630554,0.8797164559364319
80,0.23265770077705383,0.13819119334220886,2.9999999242136255e-05,0.41487711668014526,0.7848531603813171,0.8794596195220947
82,0.3109038174152374,0.14270101487636566,2.9999999242136255e-05,0.4038463532924652,0.7833080887794495,0.8784887790679932
84,0.22081096470355988,0.12045969069004059,2.9999999242136255e-05,0.419000506401062,0.8417826294898987,0.9140955209732056
86,0.23731328547000885,0.11750376969575882,2.9999999242136255e-05,0.4552849233150482,0.8398994207382202,0.9129840135574341
88,0.21848800778388977,0.11567213386297226,2.9999999242136255e-05,0.4111667275428772,0.8323878049850464,0.9085279107093811
90,0.2641338109970093,0.12082996219396591,2.9999999242136255e-05,0.3861210346221924,0.8320956826210022,0.9083539843559265
92,0.24177001416683197,0.16475124657154083,3.000000106112566e-06,0.4172936677932739,0.7603097558021545,0.8638362884521484
94,0.20856456458568573,0.12006919831037521,3.000000106112566e-06,0.3825851082801819,0.8355952501296997,0.9104351997375488
96,0.23261545598506927,0.10613124817609787,3.000000106112566e-06,0.39364251494407654,0.8531320691108704,0.9207461476325989
98,0.20683836936950684,0.10442760586738586,3.000000106112566e-06,0.40736448764801025,0.8514580130577087,0.9197703003883362
100,0.19341124594211578,0.10755190253257751,3.000000106112566e-06,0.42180073261260986,0.8532758355140686,0.9208298325538635
102,0.1986657679080963,0.10992110520601273,3.000000106112566e-06,0.4216843545436859,0.8505557775497437,0.919243574142456
104,0.22688540816307068,0.11168692260980606,3.000000106112566e-06,0.3966894745826721,0.8438258767127991,0.9152988195419312
106,0.22362756729125977,0.10657382756471634,3.000000106112566e-06,0.40066027641296387,0.8493059873580933,0.9185132384300232
108,0.20551621913909912,0.11229967325925827,3.000000106112566e-06,0.4132169485092163,0.8420571088790894,0.9142573475837708
110,0.19380901753902435,0.11472732573747635,3.000000106112566e-06,0.3935433030128479,0.8396105766296387,0.9128133654594421
112,0.2223932296037674,0.11205141991376877,3.000000106112566e-06,0.4268150329589844,0.8456122875213623,0.9163488149642944
114,0.20542441308498383,0.12654413282871246,3.000000106112566e-07,0.4223209619522095,0.8256163597106934,0.9044796228408813
116,0.21307337284088135,0.1166524812579155,3.000000106112566e-07,0.4003389775753021,0.8424458503723145,0.9144863486289978
118,0.23349076509475708,0.10418260842561722,3.000000106112566e-07,0.4287768304347992,0.8535608053207397,0.9209957122802734
120,0.22028842568397522,0.11753857135772705,3.000000106112566e-07,0.39454707503318787,0.8352935910224915,0.910256028175354
