epoch,Loss/Training_loss,Loss/Validation_loss,optimizer/Learning_rate,metrics/Burned_pixels_epoch,metrics/IOU,metrics/F1
5,0.3040694296360016,0.14224258065223694,0.0002562124573159963,0.4067850112915039,0.8524987101554871,0.9203771352767944
10,0.267816960811615,0.1184682846069336,0.00015049999637994915,0.40782293677330017,0.8236017227172852,0.9032692909240723
15,0.25469088554382324,0.1390429586172104,4.4787535443902016e-05,0.40883931517601013,0.789084792137146,0.8821099996566772
20,0.2369404435157776,0.11182689666748047,9.999999974752427e-07,0.40837952494621277,0.8384192585945129,0.912108838558197
25,0.2249305695295334,0.13358527421951294,4.4787535443902016e-05,0.4152243435382843,0.8019381165504456,0.8900839686393738
30,0.251286119222641,0.214535191655159,0.00015049999637994915,0.4283190667629242,0.6150422692298889,0.761642336845398
35,0.26409420371055603,0.6312891840934753,0.0002562124573159963,0.41023048758506775,0.28135040402412415,0.4391467273235321
40,0.26212528347969055,0.1255483776330948,0.0003000000142492354,0.40554049611091614,0.8309485912322998,0.9076700806617737
45,0.24270570278167725,0.10076449811458588,0.0002562124573159963,0.41526299715042114,0.8453392386436462,0.9161884188652039
50,0.22763806581497192,0.09017135202884674,0.00015049999637994915,0.408511757850647,0.8654962778091431,0.9278992414474487
55,0.22219718992710114,0.09579747170209885,4.4787535443902016e-05,0.38776907324790955,0.8580723404884338,0.923615574836731
60,0.23261091113090515,0.09050721675157547,9.999999974752427e-07,0.4221351444721222,0.8601303100585938,0.924806535243988
65,0.2157432585954666,0.10666417330503464,4.4787535443902016e-05,0.41274186968803406,0.8259379863739014,0.9046726226806641
70,0.22044707834720612,0.16665250062942505,0.00015049999637994915,0.4107878506183624,0.7333782911300659,0.8461837768554688
75,0.2281685173511505,0.09320555627346039,0.0002562124573159963,0.4193374216556549,0.849678635597229,0.9187310934066772
80,0.23129741847515106,0.10302098840475082,0.0003000000142492354,0.4122067391872406,0.8297638297080994,0.9069628119468689
85,0.22983697056770325,0.12050364911556244,0.0002562124573159963,0.40406879782676697,0.8137879967689514,0.8973352313041687
90,0.22339095175266266,0.08686046302318573,0.00015049999637994915,0.4184028208255768,0.8637456297874451,0.9268921613693237
95,0.19887620210647583,0.09652285277843475,4.4787535443902016e-05,0.4153555631637573,0.8526625037193298,0.9204725027084351
100,0.1838380992412567,0.09263954311609268,9.999999974752427e-07,0.40534335374832153,0.8523769974708557,0.9203062057495117
