epoch,LossTrain/Training_loss,LossTrain/Training_loss_severity,LossTrain/Training_loss_delineation,LossVal/Validation_loss,LossVal/Validation_loss_severity,LossVal/Validation_loss_delineation,optimizer/Learning_rate,metrics/Burned_pixels_epoch,metrics_Delineation/IOU,metrics_Delineation/F1,metrics_Grading/F1,metrics_Grading/IOU
2,0.20934273302555084,0.05648913234472275,0.1528535932302475,0.4353348910808563,0.04359011352062225,0.39174479246139526,0.0003000000142492354,0.3941218852996826,0.6857024431228638,0.8135510087013245,0.3696734607219696,0.3696734607219696
4,0.15007570385932922,0.04226117581129074,0.10781452059745789,0.3587002754211426,0.030830634757876396,0.3278696537017822,0.0003000000142492354,0.3953724801540375,0.6166697144508362,0.7628889679908752,0.3151949346065521,0.3151949346065521
6,0.16247016191482544,0.041808757930994034,0.1206614077091217,0.29845574498176575,0.0416705422103405,0.25678524374961853,0.0003000000142492354,0.37759125232696533,0.7548691630363464,0.860313892364502,0.4184052646160126,0.4184052646160126
8,0.15883378684520721,0.03974248468875885,0.11909130960702896,0.2746221721172333,0.02807571552693844,0.24654637277126312,0.0003000000142492354,0.3806736171245575,0.7902431488037109,0.8828333616256714,0.3461286127567291,0.3461286127567291
10,0.14889021217823029,0.04069263115525246,0.10819757729768753,0.31366777420043945,0.02342735044658184,0.2902405261993408,0.0003000000142492354,0.38835209608078003,0.7843908071517944,0.8791692852973938,0.4339805841445923,0.4339805841445923
12,0.14889244735240936,0.039496734738349915,0.10939570516347885,0.24651546776294708,0.02391044609248638,0.22260500490665436,0.0003000000142492354,0.39822617173194885,0.8009514808654785,0.88947594165802,0.40420839190483093,0.40420839190483093
14,0.14813528954982758,0.03770756348967552,0.11042772978544235,0.3027400076389313,0.032842833548784256,0.26989713311195374,0.0003000000142492354,0.38251471519470215,0.7751315236091614,0.8733229637145996,0.32866615056991577,0.32866615056991577
16,0.15019041299819946,0.03676551580429077,0.11342489719390869,0.3147982954978943,0.03986680880188942,0.2749314606189728,0.0003000000142492354,0.38583487272262573,0.8007845282554626,0.8893730044364929,0.2818031907081604,0.2818031907081604
18,0.13520649075508118,0.0354672372341156,0.09973924607038498,0.2305489182472229,0.01793678291141987,0.21261216700077057,0.0003000000142492354,0.37881210446357727,0.8170881271362305,0.899337887763977,0.45499393343925476,0.45499393343925476
20,0.13436004519462585,0.034836120903491974,0.09952393174171448,0.2716367542743683,0.022464122623205185,0.24917267262935638,0.0003000000142492354,0.38483694195747375,0.8099907636642456,0.8950219750404358,0.4037388563156128,0.4037388563156128
22,0.13952851295471191,0.036247946321964264,0.10328055918216705,0.27315229177474976,0.020732712000608444,0.2524195611476898,0.00017599300190340728,0.39097750186920166,0.7846543788909912,0.8793349266052246,0.39875784516334534,0.39875784516334534
24,0.13676989078521729,0.034167636185884476,0.10260225087404251,0.2382069081068039,0.017968224361538887,0.22023865580558777,9.93148423731327e-05,0.3805186152458191,0.8265429735183716,0.9050354361534119,0.4495387375354767,0.4495387375354767
26,0.12659449875354767,0.03527030348777771,0.09132418781518936,0.20378205180168152,0.016812507063150406,0.18696951866149902,4.3377658585086465e-05,0.39638057351112366,0.8556923866271973,0.9222351908683777,0.44645899534225464,0.44645899534225464
28,0.1234138086438179,0.03229320049285889,0.09112060815095901,0.2021549940109253,0.01659158058464527,0.1855633556842804,1.4931011719454546e-05,0.3971123695373535,0.8655324578285217,0.9279199838638306,0.4448981285095215,0.4448981285095215
30,0.11701634526252747,0.031084293499588966,0.08593204617500305,0.2173854559659958,0.019194502383470535,0.19819097220897675,1.5469240679522045e-05,0.3863280117511749,0.8519707918167114,0.9200693964958191,0.4330868721008301,0.4330868721008301
32,0.12998145818710327,0.03227226436138153,0.09770919382572174,0.21772173047065735,0.017919601872563362,0.19980214536190033,4.137231007916853e-05,0.37344443798065186,0.8568887114524841,0.9229294061660767,0.43667468428611755,0.43667468428611755
34,0.12990924715995789,0.033627647906541824,0.09628160297870636,0.24876007437705994,0.025668127462267876,0.22309191524982452,8.490928303217515e-05,0.3856163024902344,0.8400495052337646,0.9130727052688599,0.397950142621994,0.397950142621994
36,0.13465507328510284,0.037579480558633804,0.09707558900117874,0.22859744727611542,0.027902880683541298,0.20069453120231628,0.00013587780995294452,0.40157583355903625,0.8447681069374084,0.9158528447151184,0.32572484016418457,0.32572484016418457
38,0.12056583911180496,0.03202278912067413,0.08854304999113083,0.29981744289398193,0.02483515627682209,0.2749822437763214,0.0001835594157455489,0.39413022994995117,0.8325492143630981,0.9086241126060486,0.39998969435691833,0.39998969435691833
40,0.12987124919891357,0.035753823816776276,0.0941174253821373,0.27245596051216125,0.034330856055021286,0.23812510073184967,0.00021863565780222416,0.38834497332572937,0.7997511625289917,0.888735294342041,0.31992363929748535,0.31992363929748535
42,0.12972532212734222,0.03508105129003525,0.09464427083730698,0.2170318365097046,0.02151118405163288,0.19552074372768402,0.0002347371046198532,0.37038588523864746,0.8501580357551575,0.9190112948417664,0.43826863169670105,0.43826863169670105
44,0.12736085057258606,0.03486444428563118,0.09249640256166458,0.2152678519487381,0.016872307285666466,0.19839560985565186,0.0002293787692906335,0.3890150189399719,0.848484992980957,0.9180328845977783,0.4585112929344177,0.4585112929344177
46,0.12881425023078918,0.0363878458738327,0.09242639690637589,0.22431913018226624,0.01731826364994049,0.20700079202651978,0.00020415501785464585,0.3943038582801819,0.8457515239715576,0.9164304733276367,0.4384568929672241,0.4384568929672241
48,0.1402469277381897,0.03472185134887695,0.10552507638931274,0.40811336040496826,0.02912036143243313,0.37899306416511536,0.00016420206520706415,0.3830442726612091,0.8056805729866028,0.89238440990448,0.33648917078971863,0.33648917078971863
50,0.12425147742033005,0.032271888107061386,0.09197959303855896,0.205555260181427,0.01864735782146454,0.18690790235996246,0.00011706375516951084,0.37913528084754944,0.8593265414237976,0.9243417382240295,0.42807942628860474,0.42807942628860474
52,0.12139640003442764,0.034932032227516174,0.08646436780691147,0.20476974546909332,0.015877578407526016,0.1888921707868576,7.119291694834828e-05,0.4078378975391388,0.865802526473999,0.9280752539634705,0.458187997341156,0.458187997341156
54,0.12616963684558868,0.030420690774917603,0.09574894607067108,0.21708525717258453,0.017619216814637184,0.19946615397930145,3.4373249945929274e-05,0.37623482942581177,0.8631382584571838,0.926542341709137,0.4224312901496887,0.4224312901496887
56,0.11175186187028885,0.03280213847756386,0.07894971966743469,0.2059399038553238,0.017020568251609802,0.1889193058013916,1.2345984032435808e-05,0.398795485496521,0.8647742867469788,0.9274841547012329,0.428597629070282,0.428597629070282
58,0.11567278206348419,0.030537379905581474,0.08513540774583817,0.20276348292827606,0.016864167526364326,0.1858992725610733,7.875520168454386e-06,0.38297414779663086,0.8681579828262329,0.9294266700744629,0.4283926784992218,0.4283926784992218
60,0.11062358319759369,0.02956421673297882,0.08105936646461487,0.19933560490608215,0.016003631055355072,0.18333201110363007,2.0398938431753777e-05,0.38058793544769287,0.8666277527809143,0.9285491704940796,0.4521446228027344,0.4521446228027344
62,0.10392457991838455,0.027503902092576027,0.07642067223787308,0.1984957754611969,0.017378220334649086,0.18111760914325714,4.6293622290249914e-05,0.3867776393890381,0.8656006455421448,0.9279592037200928,0.4219839870929718,0.4219839870929718
64,0.11195340752601624,0.03057539463043213,0.0813780128955841,0.19321048259735107,0.016088321805000305,0.17712216079235077,7.968535646796227e-05,0.38054513931274414,0.8697434067726135,0.9303345084190369,0.44624772667884827,0.44624772667884827
66,0.11293447017669678,0.030709601938724518,0.08222486823797226,0.19156913459300995,0.01585744507610798,0.17571167647838593,0.0001136260834755376,0.38443899154663086,0.8658970594406128,0.9281294941902161,0.4472021758556366,0.4472021758556366
68,0.1221989244222641,0.03444112092256546,0.08775780349969864,0.21437698602676392,0.015223911963403225,0.1991530805826187,0.00014141203428152949,0.3875102996826172,0.8522326350212097,0.9202220439910889,0.46803298592567444,0.46803298592567444
70,0.1394013911485672,0.03619131073355675,0.10321008414030075,0.20170319080352783,0.017982343211770058,0.1837208867073059,0.00015779751993250102,0.3870203197002411,0.8598734736442566,0.9246580600738525,0.43070489168167114,0.43070489168167114
72,0.12429963797330856,0.0322401188313961,0.09205951541662216,0.2201477289199829,0.017793413251638412,0.20235438644886017,0.00015988940140232444,0.3921887278556824,0.8671014904975891,0.9288209080696106,0.4312457740306854,0.4312457740306854
74,0.11952798813581467,0.03276005759835243,0.08676793426275253,0.24281996488571167,0.01783507689833641,0.22498488426208496,0.00014757347526028752,0.3947409391403198,0.8316833972930908,0.9081081748008728,0.44026342034339905,0.44026342034339905
76,0.1252215951681137,0.032092586159706116,0.093129001557827,0.20316177606582642,0.01708749495446682,0.1860741674900055,0.00012341520050540566,0.3854902386665344,0.8513089418411255,0.9196832776069641,0.43753722310066223,0.43753722310066223
78,0.11831116676330566,0.031356170773506165,0.0869549959897995,0.18762272596359253,0.01781192049384117,0.16981081664562225,9.207467519445345e-05,0.3937362730503082,0.8688024282455444,0.9297958612442017,0.4107895791530609,0.4107895791530609
80,0.10226096957921982,0.02790623903274536,0.07435473054647446,0.18433915078639984,0.01738017424941063,0.16695892810821533,5.9361871535656974e-05,0.3867816627025604,0.87076735496521,0.9309199452400208,0.4105647802352905,0.4105647802352905
82,0.11967706680297852,0.03252222761511803,0.08715483546257019,0.1855073869228363,0.016140300780534744,0.16936711966991425,3.1119267077883705e-05,0.39320048689842224,0.8682129979133606,0.9294582605361938,0.4449511468410492,0.4449511468410492
84,0.10028063505887985,0.02735511027276516,0.07292552292346954,0.1879042237997055,0.015507927164435387,0.17239636182785034,1.2142543710069731e-05,0.380679726600647,0.8731755018234253,0.9322943687438965,0.45556044578552246,0.45556044578552246
86,0.10233621299266815,0.028604671359062195,0.07373154908418655,0.18794399499893188,0.015741828829050064,0.17220215499401093,3.000000106112566e-06,0.38074570894241333,0.8736594319343567,0.9325700402259827,0.4504447281360626,0.4504447281360626
88,0.1273048222064972,0.03395039215683937,0.09335443377494812,0.1866133213043213,0.016191557049751282,0.17042182385921478,3.000000106112566e-06,0.39327338337898254,0.8740118145942688,0.932770848274231,0.43806615471839905,0.43806615471839905
