epoch,Loss/Training_loss,Loss/Validation_loss,optimizer/Learning_rate,metrics/Burned_pixels_epoch,metrics/IOU,metrics/F1
8,0.42298728227615356,0.35194292664527893,0.0003000000142492354,0.513637900352478,0.7077147960662842,0.8288443088531494
16,0.4228721559047699,0.19012737274169922,0.0003000000142492354,0.5109657049179077,0.788072943687439,0.881477415561676
24,0.3800215721130371,0.25868576765060425,0.0003000000142492354,0.5035834312438965,0.7076802253723145,0.828820526599884
32,0.34840136766433716,1.0236302614212036,0.0003000000142492354,0.5003389716148376,0.3384576439857483,0.5057427883148193
40,0.3088909685611725,0.5072769522666931,0.0003000000142492354,0.48703533411026,0.46059027314186096,0.6306906342506409
48,0.3061997890472412,0.16277851164340973,0.0003000000142492354,0.5229396820068359,0.8440225124359131,0.9154145121574402
56,0.3180184066295624,0.18692335486412048,0.0003000000142492354,0.5143072605133057,0.7572506070137024,0.8618584275245667
64,0.3143933415412903,0.198568657040596,0.0003000000142492354,0.4972524344921112,0.8086476922035217,0.8942014575004578
72,0.31869015097618103,0.20528897643089294,0.0003000000142492354,0.4820675253868103,0.8325359225273132,0.908616304397583
80,0.28399550914764404,0.16696098446846008,0.0003000000142492354,0.5033515095710754,0.8694398999214172,0.9301608204841614
88,0.2554202377796173,0.1710921674966812,0.0003000000142492354,0.5057526230812073,0.7991950511932373,0.8883917927742004
96,0.26399150490760803,0.13202829658985138,0.0003000000142492354,0.49342116713523865,0.837702214717865,0.9116843938827515
