epoch,LossTrain/Training_loss,LossTrain/Training_loss_severity,LossTrain/Training_loss_delineation,LossVal/Validation_loss,LossVal/Validation_loss_severity,LossVal/Validation_loss_delineation,optimizer/Learning_rate,metrics/Burned_pixels_epoch,metrics_Delineation/IOU,metrics_Delineation/F1,metrics_Grading/F1,metrics_Grading/IOU
2,0.38415414094924927,0.08752647042274475,0.29662764072418213,0.7628008723258972,0.09943854063749313,0.6633623838424683,0.0003000000142492354,0.40570077300071716,0.25738513469696045,0.4093974530696869,0.01864868402481079,0.01864868402481079
4,0.30831125378608704,0.06535104662179947,0.24296021461486816,0.6655579209327698,0.07470304518938065,0.5908548831939697,0.0003000000142492354,0.4197339415550232,0.628694474697113,0.7720226049423218,0.11053688824176788,0.11053688824176788
6,0.3049796521663666,0.06281185150146484,0.24216780066490173,0.6467759609222412,0.0574604757130146,0.5893155932426453,0.0003000000142492354,0.39971402287483215,0.7226550579071045,0.839001476764679,0.16442090272903442,0.16442090272903442
8,0.2841509282588959,0.059298984706401825,0.22485196590423584,0.7010437846183777,0.06549469381570816,0.6355490684509277,0.0003000000142492354,0.4074503779411316,0.2576623558998108,0.4097480773925781,0.13242968916893005,0.13242968916893005
10,0.28528687357902527,0.06197952851653099,0.22330734133720398,0.6123092174530029,0.053258564323186874,0.5590506792068481,0.0003000000142492354,0.39243823289871216,0.7908629775047302,0.8832200169563293,0.17780855298042297,0.17780855298042297
12,0.2551342844963074,0.0528496578335762,0.20228463411331177,0.5755472779273987,0.04157236963510513,0.5339748859405518,0.0003000000142492354,0.4136034846305847,0.8063994646072388,0.892825186252594,0.2874440550804138,0.2874440550804138
14,0.2368600070476532,0.052665311843156815,0.18419469892978668,0.6438654065132141,0.05686301738023758,0.5870023965835571,0.0003000000142492354,0.4087349474430084,0.31686750054359436,0.481244295835495,0.2010229080915451,0.2010229080915451
16,0.21671539545059204,0.04699581116437912,0.16971957683563232,0.5446142554283142,0.04231804981827736,0.5022961497306824,0.0003000000142492354,0.40934550762176514,0.716039776802063,0.8345258831977844,0.2983216643333435,0.2983216643333435
18,0.21689292788505554,0.04640575498342514,0.1704871654510498,0.5396670699119568,0.04026678949594498,0.49940016865730286,0.0003000000142492354,0.3884405195713043,0.7489689588546753,0.8564690947532654,0.2884461283683777,0.2884461283683777
20,0.19437257945537567,0.04255286231637001,0.15181972086429596,0.5007075667381287,0.03242811933159828,0.4682794213294983,0.0003000000142492354,0.3995760977268219,0.8485909104347229,0.9180948734283447,0.33097392320632935,0.33097392320632935
22,0.18316218256950378,0.04147890955209732,0.14168326556682587,0.47985365986824036,0.02989024482667446,0.44996342062950134,0.0003000000142492354,0.4022001624107361,0.8596218228340149,0.924512505531311,0.33181649446487427,0.33181649446487427
24,0.18025659024715424,0.03917943686246872,0.1410771608352661,0.5433301329612732,0.03648907318711281,0.5068409442901611,2.9999999242136255e-05,0.4037143886089325,0.5579037666320801,0.7162236571311951,0.28192663192749023,0.28192663192749023
26,0.1796266883611679,0.04019073396921158,0.13943594694137573,0.45841100811958313,0.025895437225699425,0.43251559138298035,2.9999999242136255e-05,0.40048474073410034,0.8487763404846191,0.9182033538818359,0.3220338821411133,0.3220338821411133
