epoch,Loss/Training_loss,Loss/Validation_loss,optimizer/Learning_rate,metrics/Burned_pixels_epoch,metrics/IOU,metrics/F1
2,0.20451462268829346,0.47830578684806824,0.0002967330801766366,0.40722283720970154,0.8141690492630005,0.8975668549537659
4,0.15784841775894165,0.3210965692996979,0.0002870750322472304,0.4109400510787964,0.7518212795257568,0.858331024646759
6,0.13567771017551422,0.3645334243774414,0.00027144805062562227,0.4054017961025238,0.5827489495277405,0.7363756895065308
8,0.1365540325641632,0.26837462186813354,0.00025053502758964896,0.4150643050670624,0.8177064061164856,0.8997122049331665
10,0.10868756473064423,0.25430795550346375,0.00022524999803863466,0.4105876088142395,0.7751322984695435,0.8733235001564026
12,0.11849101632833481,0.22668683528900146,0.00019669803441502154,0.4095897376537323,0.867104709148407,0.9288228154182434
14,0.10810849815607071,0.2506439685821533,0.00016612700710538775,0.4246291518211365,0.758752167224884,0.8628301024436951
16,0.10909521579742432,0.22872278094291687,0.00013487300020642579,0.40111398696899414,0.78838050365448,0.881669819355011
18,0.09208334237337112,0.18778613209724426,0.00010430195834487677,0.4071560800075531,0.8715017437934875,0.9313395023345947
20,0.09439974278211594,0.23538123071193695,7.575000199722126e-05,0.4094681143760681,0.8688279390335083,0.9298105239868164
22,0.10069585591554642,0.2044636607170105,5.0464976084185764e-05,0.4061267375946045,0.8688421249389648,0.9298186302185059
24,0.0898619145154953,0.19057923555374146,2.9551958505180664e-05,0.4021961987018585,0.8637084364891052,0.9268707633018494
26,0.09370008856058121,0.208433598279953,1.3924954146204982e-05,0.4023112952709198,0.8685513734817505,0.9296521544456482
28,0.09539857506752014,0.19433897733688354,4.266933501639869e-06,0.4052487909793854,0.8632514476776123,0.9266075491905212
30,0.08901391178369522,0.201145201921463,9.999999974752427e-07,0.42187362909317017,0.8689303398132324,0.9298691749572754
32,0.08874715119600296,0.1882164627313614,4.266933501639869e-06,0.41082853078842163,0.8705700635910034,0.93080735206604
34,0.10514169186353683,0.19140392541885376,1.3924954146204982e-05,0.41154739260673523,0.8676180839538574,0.9291172623634338
36,0.09533990919589996,0.1872277408838272,2.9551958505180664e-05,0.4084106385707855,0.8698639273643494,0.930403470993042
38,0.09766590595245361,0.18077048659324646,5.0464976084185764e-05,0.42622625827789307,0.8692045211791992,0.9300262331962585
40,0.09156294912099838,0.1967059075832367,7.575000199722126e-05,0.39817386865615845,0.8649291396141052,0.9275732040405273
42,0.09831573814153671,0.1996694803237915,0.00010430195834487677,0.4137580990791321,0.8325209021568298,0.9086072444915771
44,0.10367609560489655,0.24111045897006989,0.00013487300020642579,0.405544251203537,0.8561422228813171,0.9224963188171387
46,0.09048019349575043,0.2220863252878189,0.00016612700710538775,0.397952675819397,0.820902407169342,0.9016435146331787
48,0.09872554242610931,0.48227155208587646,0.00019669803441502154,0.4076288044452667,0.41040632128715515,0.5819689035415649
50,0.10469581931829453,0.21054786443710327,0.00022524999803863466,0.39512374997138977,0.8293628692626953,0.9067232608795166
52,0.10144254565238953,0.2022462785243988,0.00025053502758964896,0.4110446870326996,0.839626669883728,0.912822961807251
54,0.09757235646247864,0.20525221526622772,0.00027144805062562227,0.41500693559646606,0.7878741025924683,0.881352961063385
56,0.09873751550912857,0.24161508679389954,0.0002870750322472304,0.41002988815307617,0.7805821299552917,0.8767718076705933
