epoch,Loss/Training_loss,Loss/Validation_loss,optimizer/Learning_rate,metrics/Burned_pixels_epoch,metrics/IOU,metrics/F1
5,0.3979635238647461,0.28189030289649963,0.0003000000142492354,0.5051833391189575,0.5840659737586975,0.7374263405799866
10,0.3635293245315552,0.9070795774459839,0.0003000000142492354,0.4960242211818695,0.26249903440475464,0.41584038734436035
15,0.33655115962028503,0.25681811571121216,0.0003000000142492354,0.5005002021789551,0.7321614623069763,0.8453732132911682
20,0.30820927023887634,0.21552687883377075,0.0003000000142492354,0.5068239569664001,0.785369336605072,0.879783570766449
25,0.2796333432197571,0.18291431665420532,0.0003000000142492354,0.5086973309516907,0.7940505146980286,0.8852041959762573
30,0.26677072048187256,0.9749244451522827,0.0003000000142492354,0.4978373944759369,0.24043181538581848,0.3876582682132721
35,0.26050645112991333,0.19586467742919922,0.0003000000142492354,0.5078511238098145,0.7874111533164978,0.8810632228851318
40,0.25364914536476135,0.4736926555633545,0.0003000000142492354,0.5054324865341187,0.4421095550060272,0.6131428480148315
45,0.228397399187088,0.12975077331066132,0.0003000000142492354,0.5083845257759094,0.7944050431251526,0.8854244351387024
50,0.21222080290317535,0.358676552772522,0.0003000000142492354,0.5083027482032776,0.7578796744346619,0.8622656464576721
55,0.20025430619716644,0.30735763907432556,0.0003000000142492354,0.502225399017334,0.7378547191619873,0.849155843257904
60,0.20450329780578613,0.15510176122188568,0.0003000000142492354,0.5041507482528687,0.7548189759254456,0.8602813482284546
65,0.19378402829170227,0.2263777107000351,0.0003000000142492354,0.5058398246765137,0.7589131593704224,0.8629342317581177
70,0.17058750987052917,0.17052902281284332,0.0003000000142492354,0.501528799533844,0.7715762257575989,0.8710618615150452
75,0.19960112869739532,0.2593798339366913,0.0003000000142492354,0.5012133121490479,0.7785841226577759,0.8755099773406982
80,0.1661611795425415,0.1773127168416977,0.0003000000142492354,0.5113685131072998,0.7532545328140259,0.8592643141746521
