epoch,LossTrain/Training_loss,LossTrain/Training_loss_severity,LossTrain/Training_loss_delineation,LossVal/Validation_loss,LossVal/Validation_loss_severity,LossVal/Validation_loss_delineation,optimizer/Learning_rate,metrics/Burned_pixels_epoch,metrics_Delineation/IOU,metrics_Delineation/F1,metrics_Grading/F1,metrics_Grading/IOU
2,0.37977832555770874,0.08560113608837128,0.29417720437049866,0.7143293023109436,0.14434091746807098,0.5699883103370667,0.0003000000142492354,0.37112441658973694,0.41982728242874146,0.5913779735565186,0.0810530036687851,0.0810530036687851
4,0.3269885778427124,0.07458117604255676,0.252407431602478,0.6095913052558899,0.09448561817407608,0.5151055455207825,0.0003000000142492354,0.3819226920604706,0.5394020676612854,0.7007942199707031,0.11695092916488647,0.11695092916488647
6,0.279926061630249,0.06302490085363388,0.21690116822719574,0.480371356010437,0.058627136051654816,0.4217442274093628,0.0003000000142492354,0.37446483969688416,0.7178261280059814,0.8357378244400024,0.2834790349006653,0.2834790349006653
8,0.24124319851398468,0.053831811994314194,0.1874113827943802,0.4184892773628235,0.03716311231255531,0.38132616877555847,0.0003000000142492354,0.3759041130542755,0.8292595744132996,0.9066614508628845,0.3139784336090088,0.3139784336090088
10,0.20230986177921295,0.04650988429784775,0.1557999700307846,0.38008129596710205,0.02877029962837696,0.351311057806015,0.0003000000142492354,0.38368067145347595,0.8523541688919067,0.9202929139137268,0.3127135932445526,0.3127135932445526
12,0.19363020360469818,0.042640428990125656,0.15098977088928223,0.37130314111709595,0.03383699804544449,0.33746615052223206,0.0003000000142492354,0.3795219659805298,0.7949488759040833,0.8857621550559998,0.3173826336860657,0.3173826336860657
14,0.19350957870483398,0.04471150413155556,0.14879807829856873,0.473771870136261,0.12210459262132645,0.35166746377944946,0.0003000000142492354,0.3698045611381531,0.8461222648620605,0.9166481494903564,0.2612075209617615,0.2612075209617615
16,0.18864546716213226,0.042575571686029434,0.14606988430023193,0.3005889058113098,0.02164066582918167,0.27894824743270874,0.0003000000142492354,0.3754483163356781,0.8373562693595886,0.9114794731140137,0.3162793219089508,0.3162793219089508
18,0.1541391760110855,0.037198256701231,0.1169409230351448,0.301714688539505,0.020812714472413063,0.2809019684791565,0.0003000000142492354,0.37799346446990967,0.8663972616195679,0.9284168481826782,0.3361300528049469,0.3361300528049469
20,0.15428467094898224,0.035635143518447876,0.11864951997995377,0.2777079641819,0.020960960537195206,0.2567470669746399,0.0003000000142492354,0.3688039779663086,0.8620921969413757,0.9259393215179443,0.32209932804107666,0.32209932804107666
22,0.1584411859512329,0.03813361003994942,0.1203075721859932,0.2977379560470581,0.018316052854061127,0.279421865940094,0.0003000000142492354,0.3728049695491791,0.8675174713134766,0.9290595650672913,0.31687119603157043,0.31687119603157043
24,0.14219972491264343,0.03537309169769287,0.10682662576436996,0.2787628769874573,0.020867763087153435,0.2578951120376587,2.9999999242136255e-05,0.3862680196762085,0.8051636815071106,0.8920673131942749,0.3242921531200409,0.3242921531200409
26,0.1505763977766037,0.03726305067539215,0.11331333965063095,0.251308798789978,0.016647404059767723,0.23466137051582336,2.9999999242136255e-05,0.3727880120277405,0.8767396211624146,0.9343220591545105,0.324959933757782,0.324959933757782
28,0.14526087045669556,0.036184877157211304,0.10907600075006485,0.2442408800125122,0.015728818252682686,0.22851204872131348,2.9999999242136255e-05,0.3893181383609772,0.874390184879303,0.932986319065094,0.32184305787086487,0.32184305787086487
30,0.13243749737739563,0.032766371965408325,0.09967111796140671,0.24514417350292206,0.016536857932806015,0.22860731184482574,2.9999999242136255e-05,0.3826128840446472,0.8733206391334534,0.9323770999908447,0.32454586029052734,0.32454586029052734
32,0.14187005162239075,0.03542448580265045,0.1064455658197403,0.2444523572921753,0.016466500237584114,0.2279859334230423,2.9999999242136255e-05,0.380268931388855,0.8730587363243103,0.9322279095649719,0.3232470750808716,0.3232470750808716
34,0.15634503960609436,0.04002648964524269,0.11631854623556137,0.24015052616596222,0.016133032739162445,0.2240174561738968,2.9999999242136255e-05,0.39026424288749695,0.8730711936950684,0.9322348833084106,0.3340184688568115,0.3340184688568115
36,0.1461031436920166,0.03621314838528633,0.10988998413085938,0.24470558762550354,0.016274970024824142,0.2284305989742279,2.9999999242136255e-05,0.3716822564601898,0.8754739761352539,0.9336029291152954,0.3417951464653015,0.3417951464653015
38,0.14238807559013367,0.03467098996043205,0.10771708935499191,0.24469566345214844,0.0158064104616642,0.22888924181461334,2.9999999242136255e-05,0.3847571611404419,0.8717004060745239,0.9314529299736023,0.3354979455471039,0.3354979455471039
40,0.13231800496578217,0.03412258252501488,0.09819541871547699,0.2408413290977478,0.016089092940092087,0.2247522473335266,2.9999999242136255e-05,0.37768688797950745,0.8700474500656128,0.9305084347724915,0.33222752809524536,0.33222752809524536
42,0.11782415211200714,0.029244989156723022,0.08857916295528412,0.24248726665973663,0.01646161824464798,0.22602571547031403,2.9999999242136255e-05,0.36755645275115967,0.8751976490020752,0.9334458112716675,0.3229835629463196,0.3229835629463196
44,0.13171139359474182,0.03277033939957619,0.09894105792045593,0.23671306669712067,0.015692442655563354,0.22102069854736328,2.9999999242136255e-05,0.3769731819629669,0.8758759498596191,0.9338313341140747,0.3300188183784485,0.3300188183784485
46,0.1344396471977234,0.03381803631782532,0.10062160342931747,0.24187088012695312,0.01641913317143917,0.22545167803764343,3.000000106112566e-06,0.38621771335601807,0.8697922825813293,0.9303624629974365,0.33445531129837036,0.33445531129837036
48,0.12730543315410614,0.033305924385786057,0.09399951249361038,0.2393701672554016,0.016341112554073334,0.22302919626235962,3.000000106112566e-06,0.38352346420288086,0.8723084926605225,0.9318000078201294,0.3389010429382324,0.3389010429382324
50,0.1306218057870865,0.03328675404191017,0.09733505547046661,0.2346598505973816,0.01582971401512623,0.2188301533460617,3.000000106112566e-06,0.40200382471084595,0.8763701915740967,0.9341121912002563,0.33331626653671265,0.33331626653671265
52,0.13811703026294708,0.03607198968529701,0.10204504430294037,0.23182202875614166,0.015333169139921665,0.21648885309696198,3.000000106112566e-06,0.39534124732017517,0.8764010667800903,0.9341297745704651,0.3300686478614807,0.3300686478614807
54,0.14832249283790588,0.03768342360854149,0.1106390729546547,0.23373043537139893,0.015517634339630604,0.21821267902851105,3.000000106112566e-06,0.3889522850513458,0.878392219543457,0.9352595806121826,0.3296833336353302,0.3296833336353302
56,0.12993022799491882,0.03377814590930939,0.09615208953619003,0.2429036647081375,0.01665964163839817,0.2262440174818039,3.000000106112566e-06,0.36880743503570557,0.8750661611557007,0.9333710074424744,0.3328578770160675,0.3328578770160675
58,0.12519866228103638,0.03209390863776207,0.0931047648191452,0.2366589605808258,0.015653209760785103,0.22100570797920227,3.000000106112566e-06,0.36342018842697144,0.8774257302284241,0.9347115755081177,0.3388536870479584,0.3388536870479584
60,0.11501011252403259,0.03016044571995735,0.08484966307878494,0.2388090342283249,0.01622868701815605,0.22258032858371735,3.000000106112566e-06,0.37077340483665466,0.8759492635726929,0.9338730573654175,0.32990527153015137,0.32990527153015137
62,0.1253252476453781,0.032288216054439545,0.09303702414035797,0.2371540367603302,0.016074761748313904,0.22107920050621033,3.000000106112566e-06,0.37640953063964844,0.8765519857406616,0.9342154860496521,0.3302775025367737,0.3302775025367737
64,0.11745212227106094,0.03125578910112381,0.08619633316993713,0.23707659542560577,0.01614043489098549,0.2209361493587494,3.000000106112566e-06,0.3847893476486206,0.8759490251541138,0.9338729381561279,0.32750070095062256,0.32750070095062256
66,0.13014742732048035,0.034086693078279495,0.09606073051691055,0.24202415347099304,0.016833530738949776,0.22519060969352722,3.000000106112566e-06,0.37274083495140076,0.870696485042572,0.9308794140815735,0.3311755061149597,0.3311755061149597
68,0.1362287700176239,0.03224365413188934,0.10398511588573456,0.23922041058540344,0.0162541214376688,0.22296631336212158,3.000000106112566e-07,0.3715590536594391,0.8728752732276917,0.9321233034133911,0.33499661087989807,0.33499661087989807
70,0.11936342716217041,0.03120303712785244,0.08816039562225342,0.23772580921649933,0.016243645921349525,0.22148214280605316,3.000000106112566e-07,0.3857834041118622,0.8758730888366699,0.9338297247886658,0.3274761438369751,0.3274761438369751
72,0.1426594853401184,0.03627820685505867,0.10638127475976944,0.24140596389770508,0.016552219167351723,0.22485363483428955,3.000000106112566e-07,0.3685327470302582,0.8747538924217224,0.9331933856010437,0.3281395733356476,0.3281395733356476
74,0.13400612771511078,0.03406427428126335,0.09994185715913773,0.23734048008918762,0.016890984028577805,0.22044946253299713,3.000000106112566e-07,0.38700661063194275,0.8728674650192261,0.9321187138557434,0.32854023575782776,0.32854023575782776
76,0.13322630524635315,0.03368614614009857,0.09954015910625458,0.24578069150447845,0.016983065754175186,0.22879761457443237,3.000000106112566e-07,0.35434651374816895,0.8710536956787109,0.931083619594574,0.3387618362903595,0.3387618362903595
78,0.13344413042068481,0.034847527742385864,0.09859660267829895,0.23521627485752106,0.01582016423344612,0.21939617395401,3.000000106112566e-07,0.3759162425994873,0.8759526610374451,0.9338750243186951,0.3281373083591461,0.3281373083591461
80,0.13211625814437866,0.03641492873430252,0.09570132941007614,0.23215463757514954,0.0153263034299016,0.21682831645011902,3.000000106112566e-07,0.3822444677352905,0.877729594707489,0.9348839521408081,0.33055633306503296,0.33055633306503296
82,0.1402161568403244,0.037038758397102356,0.10317739099264145,0.23525796830654144,0.015877142548561096,0.21938076615333557,3.000000106112566e-07,0.39471539855003357,0.8773799538612366,0.9346856474876404,0.3280562162399292,0.3280562162399292
84,0.1351926028728485,0.034575413912534714,0.1006171852350235,0.2368638813495636,0.016366200521588326,0.2204977124929428,3.000000106112566e-07,0.36787131428718567,0.8737739324569702,0.9326353669166565,0.332434743642807,0.332434743642807
86,0.11294034123420715,0.028839223086833954,0.0841011255979538,0.2377086579799652,0.0158868245780468,0.22182178497314453,3.000000106112566e-07,0.3801238536834717,0.8760477304458618,0.9339290857315063,0.3292798399925232,0.3292798399925232
88,0.14448052644729614,0.035147957503795624,0.10933256149291992,0.2339269071817398,0.015874577686190605,0.21805240213871002,3.000000106112566e-07,0.38323134183883667,0.8764448165893555,0.9341546297073364,0.32419049739837646,0.32419049739837646
90,0.13841617107391357,0.03300042077898979,0.10541574656963348,0.2399105429649353,0.01642705872654915,0.2234836369752884,2.999999892949745e-08,0.37374624609947205,0.8720561861991882,0.931656002998352,0.3287176489830017,0.3287176489830017
