epoch,Loss/Training_loss,Loss/Validation_loss,optimizer/Learning_rate,metrics/Burned_pixels_epoch,metrics/IOU,metrics/F1
2,0.3125556409358978,0.6945918798446655,0.0003000000142492354,0.4203558564186096,0.35482943058013916,0.5237994194030762
4,0.2272682785987854,0.623431384563446,0.0003000000142492354,0.4398100972175598,0.46817585825920105,0.6377654075622559
6,0.18860913813114166,0.5745811462402344,0.0003000000142492354,0.42111489176750183,0.4931080639362335,0.6605122089385986
8,0.18828152120113373,0.5099073648452759,0.0003000000142492354,0.4108555018901825,0.8081903457641602,0.8939217329025269
10,0.18288064002990723,0.4791795611381531,0.0003000000142492354,0.4124833643436432,0.6018366813659668,0.751433253288269
12,0.1530841588973999,0.37947407364845276,0.0003000000142492354,0.3863726556301117,0.842339038848877,0.9144235849380493
14,0.13567496836185455,0.38883310556411743,0.0003000000142492354,0.40860891342163086,0.7449448704719543,0.8538320064544678
16,0.11948037892580032,0.3288816213607788,0.0003000000142492354,0.44367319345474243,0.6887160539627075,0.8156683444976807
18,0.12137498706579208,0.3379954397678375,0.0003000000142492354,0.41125553846359253,0.7139695286750793,0.8331181406974792
20,0.11746194958686829,0.31021666526794434,0.0003000000142492354,0.40378090739250183,0.8549726605415344,0.9218170046806335
22,0.129411518573761,0.25632748007774353,0.0003000000142492354,0.42515164613723755,0.8637956976890564,0.926921010017395
24,0.14461317658424377,0.4327687919139862,2.9999999242136255e-05,0.43091773986816406,0.5340638756752014,0.6962733864784241
26,0.12289829552173615,0.2619512677192688,2.9999999242136255e-05,0.39901086688041687,0.8013885021209717,0.8897453546524048
28,0.1090429499745369,0.25553929805755615,2.9999999242136255e-05,0.40631207823753357,0.8570432066917419,0.9230191707611084
30,0.10668617486953735,0.24929983913898468,2.9999999242136255e-05,0.409238338470459,0.8274565935134888,0.9055827260017395
32,0.11276282370090485,0.24448628723621368,2.9999999242136255e-05,0.4133373200893402,0.8465856313705444,0.9169199466705322
34,0.09006769210100174,0.24724119901657104,2.9999999242136255e-05,0.4306733310222626,0.8554248213768005,0.9220796823501587
36,0.10761336237192154,0.2350759208202362,2.9999999242136255e-05,0.43497002124786377,0.8547870516777039,0.9217091202735901
38,0.1041284129023552,0.24197833240032196,2.9999999242136255e-05,0.42668747901916504,0.8545631170272827,0.9215789437294006
40,0.09399030357599258,0.23739176988601685,2.9999999242136255e-05,0.41277778148651123,0.861099123954773,0.925366222858429
42,0.09802434593439102,0.26776522397994995,2.9999999242136255e-05,0.422993540763855,0.864177405834198,0.9271407723426819
44,0.10691226273775101,0.2389797866344452,2.9999999242136255e-05,0.4057660400867462,0.8510220646858215,0.91951584815979
46,0.09609448164701462,0.23898571729660034,3.000000106112566e-06,0.40628504753112793,0.8297861218452454,0.906976044178009
48,0.10353943705558777,0.24104370176792145,3.000000106112566e-06,0.4170491695404053,0.8451554775238037,0.9160804748535156
50,0.09027618914842606,0.23697073757648468,3.000000106112566e-06,0.4229598045349121,0.8550347089767456,0.9218530654907227
52,0.12267187237739563,0.23743295669555664,3.000000106112566e-06,0.4204395115375519,0.8542998433113098,0.9214257001876831
54,0.09207696467638016,0.2423996478319168,3.000000106112566e-06,0.41958698630332947,0.8508169054985046,0.9193961024284363
56,0.12764029204845428,0.24305899441242218,3.000000106112566e-06,0.4069671928882599,0.8493863940238953,0.918560266494751
58,0.10446255654096603,0.24293527007102966,3.000000106112566e-06,0.41256269812583923,0.849702000617981,0.918744683265686
60,0.1086680069565773,0.23649640381336212,3.000000106112566e-06,0.41089877486228943,0.8551517128944397,0.9219210743904114
62,0.10431582480669022,0.23992228507995605,3.000000106112566e-06,0.4200752377510071,0.8615257143974304,0.9256124496459961
64,0.0886426717042923,0.23736636340618134,3.000000106112566e-06,0.40734514594078064,0.8529959321022034,0.9206668138504028
66,0.1103588417172432,0.2394547462463379,3.000000106112566e-06,0.4382665455341339,0.8562246561050415,0.9225442409515381
68,0.09203494340181351,0.2414642870426178,3.000000106112566e-07,0.41835424304008484,0.8608770370483398,0.9252380132675171
70,0.09115637093782425,0.23503437638282776,3.000000106112566e-07,0.4172093868255615,0.8618056774139404,0.9257739782333374
72,0.10447958111763,0.23525184392929077,3.000000106112566e-07,0.39771580696105957,0.8559684157371521,0.9223954081535339
74,0.1029306948184967,0.23177291452884674,3.000000106112566e-07,0.40508246421813965,0.8597834706306458,0.9246060252189636
76,0.09538669884204865,0.23336514830589294,3.000000106112566e-07,0.40954458713531494,0.8605378270149231,0.9250420331954956
78,0.0999554917216301,0.24003778398036957,3.000000106112566e-07,0.414326012134552,0.8600175380706787,0.9247413277626038
80,0.09711536765098572,0.23668836057186127,3.000000106112566e-07,0.38623300194740295,0.8582582473754883,0.9237232804298401
82,0.11404439061880112,0.23543047904968262,3.000000106112566e-07,0.41770485043525696,0.8615385293960571,0.9256199598312378
84,0.09917695820331573,0.23505333065986633,3.000000106112566e-07,0.41047927737236023,0.8602818846702576,0.9248941540718079
86,0.12116305530071259,0.23889854550361633,3.000000106112566e-07,0.42088112235069275,0.8595358729362488,0.9244627952575684
88,0.09902841597795486,0.24215368926525116,3.000000106112566e-07,0.40712037682533264,0.85047847032547,0.9191984534263611
90,0.11268346011638641,0.23576779663562775,2.999999892949745e-08,0.4104275703430176,0.8541347980499268,0.9213297963142395
92,0.11776112765073776,0.2423994541168213,2.999999892949745e-08,0.4092126786708832,0.8488791584968567,0.9182635545730591
94,0.09809093177318573,0.23385336995124817,2.999999892949745e-08,0.41649433970451355,0.8593582510948181,0.9243600964546204
96,0.10691451281309128,0.24064578115940094,2.999999892949745e-08,0.38810044527053833,0.8452643156051636,0.9161444306373596
98,0.11326957494020462,0.23570193350315094,2.999999892949745e-08,0.4057979881763458,0.8567977547645569,0.92287677526474
100,0.13473999500274658,0.2395169734954834,2.999999892949745e-08,0.42649388313293457,0.8527305722236633,0.9205121994018555
